"Year","Keyword","x","Incidenceweight"
2012,"Differential Scanning Calorimetry (DSC)",7,"6-10"
2013,"Differential Scanning Calorimetry (DSC)",8,"6-10"
2014,"Differential Scanning Calorimetry (DSC)",5,"3-5"
2015,"Differential Scanning Calorimetry (DSC)",12,"11-20"
2016,"Differential Scanning Calorimetry (DSC)",7,"6-10"
2017,"Differential Scanning Calorimetry (DSC)",5,"3-5"
2018,"Differential Scanning Calorimetry (DSC)",6,"6-10"
2019,"Differential Scanning Calorimetry (DSC)",2,"1-2"
2020,"Differential Scanning Calorimetry (DSC)",6,"6-10"
2021,"Differential Scanning Calorimetry (DSC)",8,"6-10"
2022,"Differential Scanning Calorimetry (DSC)",5,"3-5"
2023,"Differential Scanning Calorimetry (DSC)",7,"6-10"
1985,"Dynamic Response",1,"1-2"
1992,"Dynamic Response",1,"1-2"
1997,"Dynamic Response",1,"1-2"
1999,"Dynamic Response",3,"3-5"
2001,"Dynamic Response",2,"1-2"
2003,"Dynamic Response",2,"1-2"
2004,"Dynamic Response",2,"1-2"
2005,"Dynamic Response",4,"3-5"
2006,"Dynamic Response",6,"6-10"
2007,"Dynamic Response",7,"6-10"
2008,"Dynamic Response",11,"11-20"
2009,"Dynamic Response",15,"11-20"
2010,"Dynamic Response",21,"21-30"
2011,"Dynamic Response",14,"11-20"
2012,"Dynamic Response",10,"6-10"
2013,"Dynamic Response",8,"6-10"
2014,"Dynamic Response",10,"6-10"
2015,"Dynamic Response",6,"6-10"
2016,"Dynamic Response",5,"3-5"
2017,"Dynamic Response",12,"11-20"
2018,"Dynamic Response",13,"11-20"
2019,"Dynamic Response",7,"6-10"
2020,"Dynamic Response",19,"11-20"
2021,"Dynamic Response",17,"11-20"
2022,"Dynamic Response",16,"11-20"
2023,"Dynamic Response",37,"31-40"
1999,"Emulsion Explosive",5,"3-5"
2000,"Emulsion Explosive",1,"1-2"
2001,"Emulsion Explosive",7,"6-10"
2002,"Emulsion Explosive",2,"1-2"
2003,"Emulsion Explosive",5,"3-5"
2004,"Emulsion Explosive",2,"1-2"
2005,"Emulsion Explosive",5,"3-5"
2006,"Emulsion Explosive",11,"11-20"
2007,"Emulsion Explosive",6,"6-10"
2008,"Emulsion Explosive",8,"6-10"
2009,"Emulsion Explosive",4,"3-5"
2010,"Emulsion Explosive",3,"3-5"
2011,"Emulsion Explosive",8,"6-10"
2012,"Emulsion Explosive",15,"11-20"
2013,"Emulsion Explosive",12,"11-20"
2014,"Emulsion Explosive",15,"11-20"
2015,"Emulsion Explosive",11,"11-20"
2016,"Emulsion Explosive",8,"6-10"
2017,"Emulsion Explosive",19,"11-20"
2018,"Emulsion Explosive",16,"11-20"
2019,"Emulsion Explosive",14,"11-20"
2020,"Emulsion Explosive",12,"11-20"
2021,"Emulsion Explosive",11,"11-20"
2022,"Emulsion Explosive",16,"11-20"
2023,"Emulsion Explosive",14,"11-20"
1994,"Energetic Material",1,"1-2"
1995,"Energetic Material",1,"1-2"
1996,"Energetic Material",3,"3-5"
1997,"Energetic Material",1,"1-2"
1998,"Energetic Material",6,"6-10"
1999,"Energetic Material",2,"1-2"
2000,"Energetic Material",3,"3-5"
2001,"Energetic Material",4,"3-5"
2002,"Energetic Material",8,"6-10"
2003,"Energetic Material",9,"6-10"
2004,"Energetic Material",14,"11-20"
2005,"Energetic Material",14,"11-20"
2006,"Energetic Material",18,"11-20"
2007,"Energetic Material",19,"11-20"
2008,"Energetic Material",18,"11-20"
2009,"Energetic Material",19,"11-20"
2010,"Energetic Material",21,"21-30"
2011,"Energetic Material",23,"21-30"
2012,"Energetic Material",63,"51-75"
2013,"Energetic Material",84,"76-100"
2014,"Energetic Material",73,"51-75"
2015,"Energetic Material",84,"76-100"
2016,"Energetic Material",102,">100"
2017,"Energetic Material",104,">100"
2018,"Energetic Material",109,">100"
2019,"Energetic Material",90,"76-100"
2020,"Energetic Material",71,"51-75"
2021,"Energetic Material",60,"51-75"
2022,"Energetic Material",87,"76-100"
2023,"Energetic Material",62,"51-75"
1990,"Equation of State",1,"1-2"
1991,"Equation of State",1,"1-2"
1992,"Equation of State",1,"1-2"
1998,"Equation of State",2,"1-2"
1999,"Equation of State",1,"1-2"
2001,"Equation of State",1,"1-2"
2003,"Equation of State",1,"1-2"
2004,"Equation of State",4,"3-5"
2005,"Equation of State",3,"3-5"
2006,"Equation of State",9,"6-10"
2007,"Equation of State",4,"3-5"
2008,"Equation of State",4,"3-5"
2009,"Equation of State",7,"6-10"
2010,"Equation of State",7,"6-10"
2011,"Equation of State",5,"3-5"
2012,"Equation of State",4,"3-5"
2013,"Equation of State",8,"6-10"
2014,"Equation of State",6,"6-10"
2015,"Equation of State",6,"6-10"
2016,"Equation of State",2,"1-2"
2017,"Equation of State",7,"6-10"
2018,"Equation of State",3,"3-5"
2019,"Equation of State",5,"3-5"
2020,"Equation of State",4,"3-5"
2021,"Equation of State",8,"6-10"
2022,"Equation of State",5,"3-5"
2023,"Equation of State",5,"3-5"
1971,"Explosion",1,"1-2"
1973,"Explosion",1,"1-2"
1986,"Explosion",1,"1-2"
1987,"Explosion",1,"1-2"
1988,"Explosion",1,"1-2"
1990,"Explosion",1,"1-2"
1991,"Explosion",1,"1-2"
1992,"Explosion",1,"1-2"
1993,"Explosion",1,"1-2"
1994,"Explosion",1,"1-2"
1995,"Explosion",1,"1-2"
1996,"Explosion",4,"3-5"
1997,"Explosion",3,"3-5"
1998,"Explosion",8,"6-10"
1999,"Explosion",5,"3-5"
2000,"Explosion",10,"6-10"
2001,"Explosion",13,"11-20"
2002,"Explosion",10,"6-10"
2003,"Explosion",11,"11-20"
2004,"Explosion",21,"21-30"
2005,"Explosion",17,"11-20"
2006,"Explosion",23,"21-30"
2007,"Explosion",19,"11-20"
2008,"Explosion",18,"11-20"
2009,"Explosion",46,"41-50"
2010,"Explosion",43,"41-50"
2011,"Explosion",65,"51-75"
2012,"Explosion",35,"31-40"
2013,"Explosion",31,"31-40"
2014,"Explosion",23,"21-30"
2015,"Explosion",29,"21-30"
2016,"Explosion",24,"21-30"
2017,"Explosion",36,"31-40"
2018,"Explosion",26,"21-30"
2019,"Explosion",44,"41-50"
2020,"Explosion",21,"21-30"
2021,"Explosion",35,"31-40"
2022,"Explosion",23,"21-30"
2023,"Explosion",47,"41-50"
2003,"Explosion Mechanics",10,"6-10"
2004,"Explosion Mechanics",16,"11-20"
2005,"Explosion Mechanics",38,"31-40"
2006,"Explosion Mechanics",38,"31-40"
2007,"Explosion Mechanics",36,"31-40"
2008,"Explosion Mechanics",63,"51-75"
2009,"Explosion Mechanics",94,"76-100"
2010,"Explosion Mechanics",94,"76-100"
2011,"Explosion Mechanics",93,"76-100"
2012,"Explosion Mechanics",88,"76-100"
2013,"Explosion Mechanics",84,"76-100"
2014,"Explosion Mechanics",68,"51-75"
2015,"Explosion Mechanics",49,"41-50"
2016,"Explosion Mechanics",39,"31-40"
2017,"Explosion Mechanics",23,"21-30"
2018,"Explosion Mechanics",9,"6-10"
2019,"Explosion Mechanics",22,"21-30"
2020,"Explosion Mechanics",16,"11-20"
2021,"Explosion Mechanics",7,"6-10"
2022,"Explosion Mechanics",15,"11-20"
2023,"Explosion Mechanics",10,"6-10"
1966,"Explosive",1,"1-2"
1970,"Explosive",1,"1-2"
1975,"Explosive",1,"1-2"
1981,"Explosive",3,"3-5"
1985,"Explosive",3,"3-5"
1986,"Explosive",2,"1-2"
1987,"Explosive",1,"1-2"
1988,"Explosive",1,"1-2"
1989,"Explosive",1,"1-2"
1990,"Explosive",4,"3-5"
1991,"Explosive",6,"6-10"
1992,"Explosive",6,"6-10"
1993,"Explosive",6,"6-10"
1994,"Explosive",15,"11-20"
1995,"Explosive",16,"11-20"
1996,"Explosive",13,"11-20"
1997,"Explosive",36,"31-40"
1998,"Explosive",35,"31-40"
1999,"Explosive",27,"21-30"
2000,"Explosive",28,"21-30"
2001,"Explosive",52,"51-75"
2002,"Explosive",50,"41-50"
2003,"Explosive",62,"51-75"
2004,"Explosive",85,"76-100"
2005,"Explosive",76,"76-100"
2006,"Explosive",102,">100"
2007,"Explosive",107,">100"
2008,"Explosive",108,">100"
2009,"Explosive",145,">100"
2010,"Explosive",134,">100"
2011,"Explosive",153,">100"
2012,"Explosive",142,">100"
2013,"Explosive",128,">100"
2014,"Explosive",140,">100"
2015,"Explosive",132,">100"
2016,"Explosive",143,">100"
2017,"Explosive",120,">100"
2018,"Explosive",121,">100"
2019,"Explosive",135,">100"
2020,"Explosive",130,">100"
2021,"Explosive",141,">100"
2022,"Explosive",114,">100"
2023,"Explosive",107,">100"
1990,"Explosive Detection",1,"1-2"
1994,"Explosive Detection",2,"1-2"
1996,"Explosive Detection",4,"3-5"
1997,"Explosive Detection",7,"6-10"
1998,"Explosive Detection",6,"6-10"
1999,"Explosive Detection",1,"1-2"
2000,"Explosive Detection",2,"1-2"
2001,"Explosive Detection",6,"6-10"
2002,"Explosive Detection",4,"3-5"
2003,"Explosive Detection",6,"6-10"
2004,"Explosive Detection",16,"11-20"
2005,"Explosive Detection",12,"11-20"
2006,"Explosive Detection",24,"21-30"
2007,"Explosive Detection",38,"31-40"
2008,"Explosive Detection",36,"31-40"
2009,"Explosive Detection",39,"31-40"
2010,"Explosive Detection",47,"41-50"
2011,"Explosive Detection",39,"31-40"
2012,"Explosive Detection",55,"51-75"
2013,"Explosive Detection",49,"41-50"
2014,"Explosive Detection",29,"21-30"
2015,"Explosive Detection",26,"21-30"
2016,"Explosive Detection",42,"41-50"
2017,"Explosive Detection",48,"41-50"
2018,"Explosive Detection",33,"31-40"
2019,"Explosive Detection",42,"41-50"
2020,"Explosive Detection",34,"31-40"
2021,"Explosive Detection",39,"31-40"
2022,"Explosive Detection",33,"31-40"
2023,"Explosive Detection",31,"31-40"
1992,"Explosive Loading",1,"1-2"
1993,"Explosive Loading",1,"1-2"
1994,"Explosive Loading",1,"1-2"
1998,"Explosive Loading",1,"1-2"
2000,"Explosive Loading",4,"3-5"
2002,"Explosive Loading",2,"1-2"
2003,"Explosive Loading",1,"1-2"
2004,"Explosive Loading",4,"3-5"
2005,"Explosive Loading",7,"6-10"
2006,"Explosive Loading",6,"6-10"
2007,"Explosive Loading",4,"3-5"
2008,"Explosive Loading",6,"6-10"
2009,"Explosive Loading",3,"3-5"
2010,"Explosive Loading",3,"3-5"
2011,"Explosive Loading",13,"11-20"
2012,"Explosive Loading",4,"3-5"
2013,"Explosive Loading",6,"6-10"
2014,"Explosive Loading",7,"6-10"
2015,"Explosive Loading",4,"3-5"
2016,"Explosive Loading",3,"3-5"
2017,"Explosive Loading",7,"6-10"
2018,"Explosive Loading",4,"3-5"
2019,"Explosive Loading",12,"11-20"
2020,"Explosive Loading",9,"6-10"
2021,"Explosive Loading",10,"6-10"
2022,"Explosive Loading",7,"6-10"
2023,"Explosive Loading",14,"11-20"
2002,"Explosive Spalling",1,"1-2"
2003,"Explosive Spalling",1,"1-2"
2004,"Explosive Spalling",2,"1-2"
2005,"Explosive Spalling",5,"3-5"
2006,"Explosive Spalling",8,"6-10"
2007,"Explosive Spalling",3,"3-5"
2008,"Explosive Spalling",8,"6-10"
2009,"Explosive Spalling",1,"1-2"
2010,"Explosive Spalling",1,"1-2"
2011,"Explosive Spalling",2,"1-2"
2012,"Explosive Spalling",3,"3-5"
2013,"Explosive Spalling",4,"3-5"
2014,"Explosive Spalling",7,"6-10"
2015,"Explosive Spalling",6,"6-10"
2016,"Explosive Spalling",4,"3-5"
2017,"Explosive Spalling",8,"6-10"
2018,"Explosive Spalling",7,"6-10"
2019,"Explosive Spalling",12,"11-20"
2020,"Explosive Spalling",6,"6-10"
2021,"Explosive Spalling",8,"6-10"
2022,"Explosive Spalling",5,"3-5"
2023,"Explosive Spalling",6,"6-10"
1997,"Finite Element Analysis",1,"1-2"
1998,"Finite Element Analysis",1,"1-2"
1999,"Finite Element Analysis",2,"1-2"
2001,"Finite Element Analysis",1,"1-2"
2002,"Finite Element Analysis",2,"1-2"
2004,"Finite Element Analysis",3,"3-5"
2005,"Finite Element Analysis",3,"3-5"
2006,"Finite Element Analysis",3,"3-5"
2007,"Finite Element Analysis",5,"3-5"
2008,"Finite Element Analysis",10,"6-10"
2009,"Finite Element Analysis",9,"6-10"
2010,"Finite Element Analysis",9,"6-10"
2011,"Finite Element Analysis",13,"11-20"
2012,"Finite Element Analysis",10,"6-10"
2013,"Finite Element Analysis",10,"6-10"
2014,"Finite Element Analysis",12,"11-20"
2015,"Finite Element Analysis",22,"21-30"
2016,"Finite Element Analysis",13,"11-20"
2017,"Finite Element Analysis",8,"6-10"
2018,"Finite Element Analysis",6,"6-10"
2019,"Finite Element Analysis",16,"11-20"
2020,"Finite Element Analysis",19,"11-20"
2021,"Finite Element Analysis",22,"21-30"
2022,"Finite Element Analysis",10,"6-10"
2023,"Finite Element Analysis",24,"21-30"
2001,"Firework",1,"1-2"
2002,"Firework",1,"1-2"
2004,"Firework",2,"1-2"
2006,"Firework",3,"3-5"
2008,"Firework",1,"1-2"
2009,"Firework",3,"3-5"
2010,"Firework",1,"1-2"
2011,"Firework",6,"6-10"
2012,"Firework",4,"3-5"
2013,"Firework",7,"6-10"
2014,"Firework",11,"11-20"
2015,"Firework",5,"3-5"
2016,"Firework",9,"6-10"
2017,"Firework",12,"11-20"
2018,"Firework",8,"6-10"
2019,"Firework",11,"11-20"
2020,"Firework",6,"6-10"
2021,"Firework",12,"11-20"
2022,"Firework",11,"11-20"
2023,"Firework",9,"6-10"
2014,"Fireworks Algorithm",2,"1-2"
2015,"Fireworks Algorithm",6,"6-10"
2016,"Fireworks Algorithm",8,"6-10"
2017,"Fireworks Algorithm",15,"11-20"
2018,"Fireworks Algorithm",13,"11-20"
2019,"Fireworks Algorithm",19,"11-20"
2020,"Fireworks Algorithm",24,"21-30"
2021,"Fireworks Algorithm",13,"11-20"
2022,"Fireworks Algorithm",19,"11-20"
2023,"Fireworks Algorithm",14,"11-20"
1997,"Fluorescence",1,"1-2"
1998,"Fluorescence",1,"1-2"
2001,"Fluorescence",1,"1-2"
2002,"Fluorescence",2,"1-2"
2004,"Fluorescence",2,"1-2"
2005,"Fluorescence",1,"1-2"
2006,"Fluorescence",2,"1-2"
2007,"Fluorescence",1,"1-2"
2008,"Fluorescence",5,"3-5"
2009,"Fluorescence",8,"6-10"
2010,"Fluorescence",12,"11-20"
2011,"Fluorescence",4,"3-5"
2012,"Fluorescence",13,"11-20"
2013,"Fluorescence",10,"6-10"
2014,"Fluorescence",10,"6-10"
2015,"Fluorescence",10,"6-10"
2016,"Fluorescence",17,"11-20"
2017,"Fluorescence",12,"11-20"
2018,"Fluorescence",5,"3-5"
2019,"Fluorescence",16,"11-20"
2020,"Fluorescence",22,"21-30"
2021,"Fluorescence",26,"21-30"
2022,"Fluorescence",16,"11-20"
2023,"Fluorescence",15,"11-20"
1991,"Fluorescence Quenching",1,"1-2"
2001,"Fluorescence Quenching",1,"1-2"
2006,"Fluorescence Quenching",2,"1-2"
2008,"Fluorescence Quenching",6,"6-10"
2009,"Fluorescence Quenching",1,"1-2"
2010,"Fluorescence Quenching",3,"3-5"
2011,"Fluorescence Quenching",4,"3-5"
2012,"Fluorescence Quenching",10,"6-10"
2013,"Fluorescence Quenching",3,"3-5"
2014,"Fluorescence Quenching",4,"3-5"
2015,"Fluorescence Quenching",4,"3-5"
2016,"Fluorescence Quenching",9,"6-10"
2017,"Fluorescence Quenching",14,"11-20"
2018,"Fluorescence Quenching",9,"6-10"
2019,"Fluorescence Quenching",6,"6-10"
2020,"Fluorescence Quenching",9,"6-10"
2021,"Fluorescence Quenching",10,"6-10"
2022,"Fluorescence Quenching",14,"11-20"
2023,"Fluorescence Quenching",8,"6-10"
1987,"Fracture",1,"1-2"
1989,"Fracture",1,"1-2"
1993,"Fracture",1,"1-2"
1997,"Fracture",1,"1-2"
2002,"Fracture",2,"1-2"
2003,"Fracture",2,"1-2"
2005,"Fracture",6,"6-10"
2006,"Fracture",8,"6-10"
2007,"Fracture",5,"3-5"
2008,"Fracture",2,"1-2"
2009,"Fracture",4,"3-5"
2010,"Fracture",3,"3-5"
2011,"Fracture",9,"6-10"
2012,"Fracture",9,"6-10"
2013,"Fracture",5,"3-5"
2014,"Fracture",4,"3-5"
2015,"Fracture",7,"6-10"
2016,"Fracture",5,"3-5"
2017,"Fracture",5,"3-5"
2018,"Fracture",6,"6-10"
2019,"Fracture",6,"6-10"
2020,"Fracture",9,"6-10"
2021,"Fracture",8,"6-10"
2022,"Fracture",6,"6-10"
2023,"Fracture",3,"3-5"
1998,"Fragmentation",5,"3-5"
1999,"Fragmentation",3,"3-5"
2000,"Fragmentation",3,"3-5"
2002,"Fragmentation",1,"1-2"
2003,"Fragmentation",6,"6-10"
2004,"Fragmentation",2,"1-2"
2005,"Fragmentation",3,"3-5"
2006,"Fragmentation",5,"3-5"
2007,"Fragmentation",6,"6-10"
2008,"Fragmentation",3,"3-5"
2009,"Fragmentation",4,"3-5"
2010,"Fragmentation",3,"3-5"
2011,"Fragmentation",4,"3-5"
2012,"Fragmentation",11,"11-20"
2013,"Fragmentation",7,"6-10"
2014,"Fragmentation",8,"6-10"
2015,"Fragmentation",12,"11-20"
2016,"Fragmentation",8,"6-10"
2017,"Fragmentation",15,"11-20"
2018,"Fragmentation",8,"6-10"
2019,"Fragmentation",7,"6-10"
2020,"Fragmentation",15,"11-20"
2021,"Fragmentation",16,"11-20"
2022,"Fragmentation",6,"6-10"
2023,"Fragmentation",16,"11-20"
1997,"Gas Sensor",2,"1-2"
2004,"Gas Sensor",1,"1-2"
2007,"Gas Sensor",2,"1-2"
2008,"Gas Sensor",3,"3-5"
2009,"Gas Sensor",4,"3-5"
2010,"Gas Sensor",2,"1-2"
2011,"Gas Sensor",1,"1-2"
2012,"Gas Sensor",4,"3-5"
2013,"Gas Sensor",5,"3-5"
2014,"Gas Sensor",12,"11-20"
2015,"Gas Sensor",6,"6-10"
2016,"Gas Sensor",10,"6-10"
2017,"Gas Sensor",7,"6-10"
2018,"Gas Sensor",5,"3-5"
2019,"Gas Sensor",9,"6-10"
2020,"Gas Sensor",5,"3-5"
2021,"Gas Sensor",11,"11-20"
2022,"Gas Sensor",13,"11-20"
2023,"Gas Sensor",9,"6-10"
1995,"Ground Penetrating Radar (GPR)",1,"1-2"
1998,"Ground Penetrating Radar (GPR)",4,"3-5"
2000,"Ground Penetrating Radar (GPR)",1,"1-2"
2001,"Ground Penetrating Radar (GPR)",9,"6-10"
2002,"Ground Penetrating Radar (GPR)",7,"6-10"
2003,"Ground Penetrating Radar (GPR)",13,"11-20"
2004,"Ground Penetrating Radar (GPR)",12,"11-20"
2005,"Ground Penetrating Radar (GPR)",7,"6-10"
2006,"Ground Penetrating Radar (GPR)",12,"11-20"
2007,"Ground Penetrating Radar (GPR)",12,"11-20"
2008,"Ground Penetrating Radar (GPR)",10,"6-10"
2009,"Ground Penetrating Radar (GPR)",11,"11-20"
2010,"Ground Penetrating Radar (GPR)",26,"21-30"
2011,"Ground Penetrating Radar (GPR)",19,"11-20"
2012,"Ground Penetrating Radar (GPR)",25,"21-30"
2013,"Ground Penetrating Radar (GPR)",17,"11-20"
2014,"Ground Penetrating Radar (GPR)",23,"21-30"
2015,"Ground Penetrating Radar (GPR)",34,"31-40"
2016,"Ground Penetrating Radar (GPR)",27,"21-30"
2017,"Ground Penetrating Radar (GPR)",29,"21-30"
2018,"Ground Penetrating Radar (GPR)",25,"21-30"
2019,"Ground Penetrating Radar (GPR)",39,"31-40"
2020,"Ground Penetrating Radar (GPR)",14,"11-20"
2021,"Ground Penetrating Radar (GPR)",14,"11-20"
2022,"Ground Penetrating Radar (GPR)",15,"11-20"
2023,"Ground Penetrating Radar (GPR)",13,"11-20"
1998,"Hexanitrohexaazaisowurtzitane (CL-20)",1,"1-2"
1999,"Hexanitrohexaazaisowurtzitane (CL-20)",2,"1-2"
2002,"Hexanitrohexaazaisowurtzitane (CL-20)",2,"1-2"
2003,"Hexanitrohexaazaisowurtzitane (CL-20)",4,"3-5"
2004,"Hexanitrohexaazaisowurtzitane (CL-20)",2,"1-2"
2005,"Hexanitrohexaazaisowurtzitane (CL-20)",6,"6-10"
2006,"Hexanitrohexaazaisowurtzitane (CL-20)",6,"6-10"
2007,"Hexanitrohexaazaisowurtzitane (CL-20)",8,"6-10"
2008,"Hexanitrohexaazaisowurtzitane (CL-20)",5,"3-5"
2009,"Hexanitrohexaazaisowurtzitane (CL-20)",5,"3-5"
2010,"Hexanitrohexaazaisowurtzitane (CL-20)",2,"1-2"
2011,"Hexanitrohexaazaisowurtzitane (CL-20)",4,"3-5"
2012,"Hexanitrohexaazaisowurtzitane (CL-20)",7,"6-10"
2013,"Hexanitrohexaazaisowurtzitane (CL-20)",8,"6-10"
2014,"Hexanitrohexaazaisowurtzitane (CL-20)",9,"6-10"
2015,"Hexanitrohexaazaisowurtzitane (CL-20)",13,"11-20"
2016,"Hexanitrohexaazaisowurtzitane (CL-20)",13,"11-20"
2017,"Hexanitrohexaazaisowurtzitane (CL-20)",23,"21-30"
2018,"Hexanitrohexaazaisowurtzitane (CL-20)",18,"11-20"
2019,"Hexanitrohexaazaisowurtzitane (CL-20)",10,"6-10"
2020,"Hexanitrohexaazaisowurtzitane (CL-20)",19,"11-20"
2021,"Hexanitrohexaazaisowurtzitane (CL-20)",14,"11-20"
2022,"Hexanitrohexaazaisowurtzitane (CL-20)",12,"11-20"
2023,"Hexanitrohexaazaisowurtzitane (CL-20)",12,"11-20"
1991,"High Explosive",1,"1-2"
1994,"High Explosive",2,"1-2"
1995,"High Explosive",2,"1-2"
1996,"High Explosive",1,"1-2"
1998,"High Explosive",1,"1-2"
1999,"High Explosive",2,"1-2"
2001,"High Explosive",7,"6-10"
2002,"High Explosive",3,"3-5"
2003,"High Explosive",3,"3-5"
2004,"High Explosive",8,"6-10"
2005,"High Explosive",4,"3-5"
2006,"High Explosive",9,"6-10"
2007,"High Explosive",8,"6-10"
2008,"High Explosive",7,"6-10"
2009,"High Explosive",10,"6-10"
2010,"High Explosive",9,"6-10"
2011,"High Explosive",10,"6-10"
2012,"High Explosive",11,"11-20"
2013,"High Explosive",10,"6-10"
2014,"High Explosive",4,"3-5"
2015,"High Explosive",12,"11-20"
2016,"High Explosive",11,"11-20"
2017,"High Explosive",8,"6-10"
2018,"High Explosive",5,"3-5"
2019,"High Explosive",13,"11-20"
2020,"High Explosive",14,"11-20"
2021,"High Explosive",14,"11-20"
2022,"High Explosive",14,"11-20"
2023,"High Explosive",9,"6-10"
1978,"Ignition",1,"1-2"
1991,"Ignition",1,"1-2"
1995,"Ignition",1,"1-2"
1996,"Ignition",1,"1-2"
1997,"Ignition",1,"1-2"
1998,"Ignition",1,"1-2"
1999,"Ignition",2,"1-2"
2000,"Ignition",1,"1-2"
2001,"Ignition",1,"1-2"
2002,"Ignition",2,"1-2"
2003,"Ignition",7,"6-10"
2004,"Ignition",3,"3-5"
2005,"Ignition",1,"1-2"
2006,"Ignition",4,"3-5"
2007,"Ignition",3,"3-5"
2009,"Ignition",12,"11-20"
2010,"Ignition",8,"6-10"
2011,"Ignition",9,"6-10"
2012,"Ignition",10,"6-10"
2013,"Ignition",14,"11-20"
2014,"Ignition",5,"3-5"
2015,"Ignition",12,"11-20"
2016,"Ignition",4,"3-5"
2017,"Ignition",7,"6-10"
2018,"Ignition",9,"6-10"
2019,"Ignition",8,"6-10"
2020,"Ignition",7,"6-10"
2021,"Ignition",2,"1-2"
2022,"Ignition",15,"11-20"
2023,"Ignition",6,"6-10"
1997,"Imaging",2,"1-2"
1998,"Imaging",5,"3-5"
2002,"Imaging",2,"1-2"
2003,"Imaging",5,"3-5"
2004,"Imaging",7,"6-10"
2005,"Imaging",4,"3-5"
2006,"Imaging",1,"1-2"
2007,"Imaging",6,"6-10"
2008,"Imaging",2,"1-2"
2009,"Imaging",5,"3-5"
2010,"Imaging",7,"6-10"
2011,"Imaging",3,"3-5"
2012,"Imaging",5,"3-5"
2013,"Imaging",4,"3-5"
2014,"Imaging",4,"3-5"
2015,"Imaging",5,"3-5"
2016,"Imaging",8,"6-10"
2017,"Imaging",5,"3-5"
2018,"Imaging",2,"1-2"
2019,"Imaging",4,"3-5"
2020,"Imaging",4,"3-5"
2021,"Imaging",6,"6-10"
2022,"Imaging",4,"3-5"
2023,"Imaging",6,"6-10"
1991,"Impact",1,"1-2"
1992,"Impact",1,"1-2"
1996,"Impact",2,"1-2"
1997,"Impact",2,"1-2"
1999,"Impact",1,"1-2"
2001,"Impact",2,"1-2"
2002,"Impact",2,"1-2"
2003,"Impact",2,"1-2"
2004,"Impact",4,"3-5"
2005,"Impact",3,"3-5"
2006,"Impact",5,"3-5"
2007,"Impact",1,"1-2"
2008,"Impact",5,"3-5"
2009,"Impact",10,"6-10"
2010,"Impact",1,"1-2"
2011,"Impact",6,"6-10"
2012,"Impact",5,"3-5"
2013,"Impact",7,"6-10"
2014,"Impact",3,"3-5"
2015,"Impact",9,"6-10"
2016,"Impact",6,"6-10"
2017,"Impact",6,"6-10"
2018,"Impact",4,"3-5"
2019,"Impact",14,"11-20"
2020,"Impact",12,"11-20"
2021,"Impact",7,"6-10"
2022,"Impact",4,"3-5"
2023,"Impact",9,"6-10"
2000,"Impact Sensitivity",1,"1-2"
2002,"Impact Sensitivity",3,"3-5"
2003,"Impact Sensitivity",10,"6-10"
2004,"Impact Sensitivity",4,"3-5"
2005,"Impact Sensitivity",7,"6-10"
2006,"Impact Sensitivity",8,"6-10"
2007,"Impact Sensitivity",2,"1-2"
2008,"Impact Sensitivity",6,"6-10"
2009,"Impact Sensitivity",11,"11-20"
2010,"Impact Sensitivity",11,"11-20"
2011,"Impact Sensitivity",9,"6-10"
2012,"Impact Sensitivity",5,"3-5"
2013,"Impact Sensitivity",11,"11-20"
2014,"Impact Sensitivity",10,"6-10"
2015,"Impact Sensitivity",11,"11-20"
2016,"Impact Sensitivity",14,"11-20"
2017,"Impact Sensitivity",5,"3-5"
2018,"Impact Sensitivity",12,"11-20"
2019,"Impact Sensitivity",9,"6-10"
2020,"Impact Sensitivity",8,"6-10"
2021,"Impact Sensitivity",10,"6-10"
2022,"Impact Sensitivity",13,"11-20"
2023,"Impact Sensitivity",7,"6-10"
1990,"Improvised Explosive Device (IED)",1,"1-2"
2002,"Improvised Explosive Device (IED)",1,"1-2"
2003,"Improvised Explosive Device (IED)",1,"1-2"
2005,"Improvised Explosive Device (IED)",5,"3-5"
2006,"Improvised Explosive Device (IED)",8,"6-10"
2007,"Improvised Explosive Device (IED)",7,"6-10"
2008,"Improvised Explosive Device (IED)",11,"11-20"
2009,"Improvised Explosive Device (IED)",12,"11-20"
2010,"Improvised Explosive Device (IED)",13,"11-20"
2011,"Improvised Explosive Device (IED)",21,"21-30"
2012,"Improvised Explosive Device (IED)",17,"11-20"
2013,"Improvised Explosive Device (IED)",14,"11-20"
2014,"Improvised Explosive Device (IED)",16,"11-20"
2015,"Improvised Explosive Device (IED)",16,"11-20"
2016,"Improvised Explosive Device (IED)",17,"11-20"
2017,"Improvised Explosive Device (IED)",15,"11-20"
2018,"Improvised Explosive Device (IED)",16,"11-20"
2019,"Improvised Explosive Device (IED)",31,"31-40"
2020,"Improvised Explosive Device (IED)",17,"11-20"
2021,"Improvised Explosive Device (IED)",8,"6-10"
2022,"Improvised Explosive Device (IED)",16,"11-20"
2023,"Improvised Explosive Device (IED)",8,"6-10"
1999,"Initiator",1,"1-2"
2003,"Initiator",2,"1-2"
2008,"Initiator",4,"3-5"
2009,"Initiator",2,"1-2"
2010,"Initiator",1,"1-2"
2011,"Initiator",5,"3-5"
2012,"Initiator",17,"11-20"
2013,"Initiator",17,"11-20"
2014,"Initiator",15,"11-20"
