"Year","Keyword","x","Incidenceweight"
2016,"DETONATION",281,"200-400"
2017,"DETONATION",284,"200-400"
2018,"DETONATION",238,"200-400"
2019,"DETONATION",235,"200-400"
2020,"DETONATION",216,"200-400"
2021,"DETONATION",209,"200-400"
2022,"DETONATION",244,"200-400"
2001,"DETONATION VELOCITY",5,"3-5"
2002,"DETONATION VELOCITY",9,"6-10"
2003,"DETONATION VELOCITY",6,"6-10"
2004,"DETONATION VELOCITY",15,"11-25"
2005,"DETONATION VELOCITY",9,"6-10"
2006,"DETONATION VELOCITY",15,"11-25"
2007,"DETONATION VELOCITY",7,"6-10"
2008,"DETONATION VELOCITY",12,"11-25"
2009,"DETONATION VELOCITY",10,"6-10"
2010,"DETONATION VELOCITY",40,"26-50"
2011,"DETONATION VELOCITY",22,"11-25"
2012,"DETONATION VELOCITY",31,"26-50"
2013,"DETONATION VELOCITY",46,"26-50"
2014,"DETONATION VELOCITY",52,"51-75"
2015,"DETONATION VELOCITY",51,"51-75"
2016,"DETONATION VELOCITY",45,"26-50"
2017,"DETONATION VELOCITY",58,"51-75"
2018,"DETONATION VELOCITY",50,"26-50"
2019,"DETONATION VELOCITY",55,"51-75"
2020,"DETONATION VELOCITY",50,"26-50"
2021,"DETONATION VELOCITY",52,"51-75"
2022,"DETONATION VELOCITY",44,"26-50"
2001,"DIFFERENTIAL SCANNING CALORIMETRY (DSC)",6,"6-10"
2002,"DIFFERENTIAL SCANNING CALORIMETRY (DSC)",18,"11-25"
2003,"DIFFERENTIAL SCANNING CALORIMETRY (DSC)",21,"11-25"
2004,"DIFFERENTIAL SCANNING CALORIMETRY (DSC)",20,"11-25"
2005,"DIFFERENTIAL SCANNING CALORIMETRY (DSC)",13,"11-25"
2006,"DIFFERENTIAL SCANNING CALORIMETRY (DSC)",27,"26-50"
2007,"DIFFERENTIAL SCANNING CALORIMETRY (DSC)",14,"11-25"
2008,"DIFFERENTIAL SCANNING CALORIMETRY (DSC)",14,"11-25"
2009,"DIFFERENTIAL SCANNING CALORIMETRY (DSC)",29,"26-50"
2010,"DIFFERENTIAL SCANNING CALORIMETRY (DSC)",25,"11-25"
2011,"DIFFERENTIAL SCANNING CALORIMETRY (DSC)",24,"11-25"
2012,"DIFFERENTIAL SCANNING CALORIMETRY (DSC)",25,"11-25"
2013,"DIFFERENTIAL SCANNING CALORIMETRY (DSC)",40,"26-50"
2014,"DIFFERENTIAL SCANNING CALORIMETRY (DSC)",42,"26-50"
2015,"DIFFERENTIAL SCANNING CALORIMETRY (DSC)",47,"26-50"
2016,"DIFFERENTIAL SCANNING CALORIMETRY (DSC)",82,"76-100"
2017,"DIFFERENTIAL SCANNING CALORIMETRY (DSC)",56,"51-75"
2018,"DIFFERENTIAL SCANNING CALORIMETRY (DSC)",63,"51-75"
2019,"DIFFERENTIAL SCANNING CALORIMETRY (DSC)",50,"26-50"
2020,"DIFFERENTIAL SCANNING CALORIMETRY (DSC)",58,"51-75"
2021,"DIFFERENTIAL SCANNING CALORIMETRY (DSC)",42,"26-50"
2022,"DIFFERENTIAL SCANNING CALORIMETRY (DSC)",61,"51-75"
2001,"DYNAMIC LOADS",4,"3-5"
2002,"DYNAMIC LOADS",7,"6-10"
2003,"DYNAMIC LOADS",4,"3-5"
2004,"DYNAMIC LOADS",6,"6-10"
2005,"DYNAMIC LOADS",9,"6-10"
2006,"DYNAMIC LOADS",8,"6-10"
2007,"DYNAMIC LOADS",11,"11-25"
2008,"DYNAMIC LOADS",25,"11-25"
2009,"DYNAMIC LOADS",9,"6-10"
2010,"DYNAMIC LOADS",13,"11-25"
2011,"DYNAMIC LOADS",26,"26-50"
2012,"DYNAMIC LOADS",22,"11-25"
2013,"DYNAMIC LOADS",35,"26-50"
2014,"DYNAMIC LOADS",41,"26-50"
2015,"DYNAMIC LOADS",23,"11-25"
2016,"DYNAMIC LOADS",34,"26-50"
2017,"DYNAMIC LOADS",48,"26-50"
2018,"DYNAMIC LOADS",38,"26-50"
2019,"DYNAMIC LOADS",52,"51-75"
2020,"DYNAMIC LOADS",40,"26-50"
2021,"DYNAMIC LOADS",51,"51-75"
2022,"DYNAMIC LOADS",51,"51-75"
2001,"DYNAMIC RESPONSE",6,"6-10"
2002,"DYNAMIC RESPONSE",7,"6-10"
2003,"DYNAMIC RESPONSE",7,"6-10"
2004,"DYNAMIC RESPONSE",6,"6-10"
2005,"DYNAMIC RESPONSE",8,"6-10"
2006,"DYNAMIC RESPONSE",19,"11-25"
2007,"DYNAMIC RESPONSE",10,"6-10"
2008,"DYNAMIC RESPONSE",33,"26-50"
2009,"DYNAMIC RESPONSE",44,"26-50"
2010,"DYNAMIC RESPONSE",45,"26-50"
2011,"DYNAMIC RESPONSE",63,"51-75"
2012,"DYNAMIC RESPONSE",40,"26-50"
2013,"DYNAMIC RESPONSE",37,"26-50"
2014,"DYNAMIC RESPONSE",45,"26-50"
2015,"DYNAMIC RESPONSE",23,"11-25"
2016,"DYNAMIC RESPONSE",19,"11-25"
2017,"DYNAMIC RESPONSE",25,"11-25"
2018,"DYNAMIC RESPONSE",35,"26-50"
2019,"DYNAMIC RESPONSE",28,"26-50"
2020,"DYNAMIC RESPONSE",31,"26-50"
2021,"DYNAMIC RESPONSE",40,"26-50"
2022,"DYNAMIC RESPONSE",33,"26-50"
2001,"DYNAMICS",1,"1-2"
2002,"DYNAMICS",3,"3-5"
2003,"DYNAMICS",1,"1-2"
2004,"DYNAMICS",8,"6-10"
2005,"DYNAMICS",8,"6-10"
2006,"DYNAMICS",13,"11-25"
2007,"DYNAMICS",10,"6-10"
2008,"DYNAMICS",56,"51-75"
2009,"DYNAMICS",30,"26-50"
2010,"DYNAMICS",54,"51-75"
2011,"DYNAMICS",42,"26-50"
2012,"DYNAMICS",36,"26-50"
2013,"DYNAMICS",31,"26-50"
2014,"DYNAMICS",25,"11-25"
2015,"DYNAMICS",29,"26-50"
2016,"DYNAMICS",33,"26-50"
2017,"DYNAMICS",34,"26-50"
2018,"DYNAMICS",35,"26-50"
2019,"DYNAMICS",43,"26-50"
2020,"DYNAMICS",32,"26-50"
2021,"DYNAMICS",32,"26-50"
2022,"DYNAMICS",43,"26-50"
2001,"ENERGETIC MATERIAL",5,"3-5"
2002,"ENERGETIC MATERIAL",9,"6-10"
2003,"ENERGETIC MATERIAL",10,"6-10"
2004,"ENERGETIC MATERIAL",12,"11-25"
2005,"ENERGETIC MATERIAL",17,"11-25"
2006,"ENERGETIC MATERIAL",21,"11-25"
2007,"ENERGETIC MATERIAL",20,"11-25"
2008,"ENERGETIC MATERIAL",26,"26-50"
2009,"ENERGETIC MATERIAL",43,"26-50"
2010,"ENERGETIC MATERIAL",50,"26-50"
2011,"ENERGETIC MATERIAL",42,"26-50"
2012,"ENERGETIC MATERIAL",67,"51-75"
2013,"ENERGETIC MATERIAL",85,"76-100"
2014,"ENERGETIC MATERIAL",77,"76-100"
2015,"ENERGETIC MATERIAL",89,"76-100"
2016,"ENERGETIC MATERIAL",102,"101-200"
2017,"ENERGETIC MATERIAL",105,"101-200"
2018,"ENERGETIC MATERIAL",111,"101-200"
2019,"ENERGETIC MATERIAL",90,"76-100"
2020,"ENERGETIC MATERIAL",72,"51-75"
2021,"ENERGETIC MATERIAL",59,"51-75"
2022,"ENERGETIC MATERIAL",87,"76-100"
2001,"EQUATIONS OF STATE",6,"6-10"
2002,"EQUATIONS OF STATE",10,"6-10"
2003,"EQUATIONS OF STATE",9,"6-10"
2004,"EQUATIONS OF STATE",8,"6-10"
2005,"EQUATIONS OF STATE",11,"11-25"
2006,"EQUATIONS OF STATE",19,"11-25"
2007,"EQUATIONS OF STATE",17,"11-25"
2008,"EQUATIONS OF STATE",14,"11-25"
2009,"EQUATIONS OF STATE",17,"11-25"
2010,"EQUATIONS OF STATE",38,"26-50"
2011,"EQUATIONS OF STATE",19,"11-25"
2012,"EQUATIONS OF STATE",7,"6-10"
2013,"EQUATIONS OF STATE",25,"11-25"
2014,"EQUATIONS OF STATE",29,"26-50"
2015,"EQUATIONS OF STATE",30,"26-50"
2016,"EQUATIONS OF STATE",40,"26-50"
2017,"EQUATIONS OF STATE",29,"26-50"
2018,"EQUATIONS OF STATE",29,"26-50"
2019,"EQUATIONS OF STATE",49,"26-50"
2020,"EQUATIONS OF STATE",40,"26-50"
2021,"EQUATIONS OF STATE",38,"26-50"
2022,"EQUATIONS OF STATE",42,"26-50"
2001,"EXPERIMENT",1,"1-2"
2002,"EXPERIMENT",3,"3-5"
2003,"EXPERIMENT",7,"6-10"
2004,"EXPERIMENT",8,"6-10"
2005,"EXPERIMENT",11,"11-25"
2006,"EXPERIMENT",17,"11-25"
2007,"EXPERIMENT",19,"11-25"
2008,"EXPERIMENT",47,"26-50"
2009,"EXPERIMENT",58,"51-75"
2010,"EXPERIMENT",88,"76-100"
2011,"EXPERIMENT",72,"51-75"
2012,"EXPERIMENT",63,"51-75"
2013,"EXPERIMENT",50,"26-50"
2014,"EXPERIMENT",40,"26-50"
2015,"EXPERIMENT",9,"6-10"
2016,"EXPERIMENT",9,"6-10"
2017,"EXPERIMENT",3,"3-5"
2018,"EXPERIMENT",3,"3-5"
2019,"EXPERIMENT",4,"3-5"
2020,"EXPERIMENT",8,"6-10"
2021,"EXPERIMENT",3,"3-5"
2022,"EXPERIMENT",6,"6-10"
2002,"EXPERIMENTAL STUDY",4,"3-5"
2003,"EXPERIMENTAL STUDY",3,"3-5"
2004,"EXPERIMENTAL STUDY",3,"3-5"
2005,"EXPERIMENTAL STUDY",8,"6-10"
2006,"EXPERIMENTAL STUDY",3,"3-5"
2007,"EXPERIMENTAL STUDY",9,"6-10"
2008,"EXPERIMENTAL STUDY",34,"26-50"
2009,"EXPERIMENTAL STUDY",68,"51-75"
2010,"EXPERIMENTAL STUDY",70,"51-75"
2011,"EXPERIMENTAL STUDY",66,"51-75"
2012,"EXPERIMENTAL STUDY",53,"51-75"
2013,"EXPERIMENTAL STUDY",35,"26-50"
2014,"EXPERIMENTAL STUDY",19,"11-25"
2015,"EXPERIMENTAL STUDY",21,"11-25"
2016,"EXPERIMENTAL STUDY",20,"11-25"
2017,"EXPERIMENTAL STUDY",19,"11-25"
2018,"EXPERIMENTAL STUDY",31,"26-50"
2019,"EXPERIMENTAL STUDY",37,"26-50"
2020,"EXPERIMENTAL STUDY",37,"26-50"
2021,"EXPERIMENTAL STUDY",34,"26-50"
2022,"EXPERIMENTAL STUDY",30,"26-50"
2001,"EXPLOSION",80,"76-100"
2002,"EXPLOSION",83,"76-100"
2003,"EXPLOSION",116,"101-200"
2004,"EXPLOSION",129,"101-200"
2005,"EXPLOSION",115,"101-200"
2006,"EXPLOSION",133,"101-200"
2007,"EXPLOSION",86,"76-100"
2008,"EXPLOSION",113,"101-200"
2009,"EXPLOSION",291,"200-400"
2010,"EXPLOSION",336,"200-400"
2011,"EXPLOSION",336,"200-400"
2012,"EXPLOSION",151,"101-200"
2013,"EXPLOSION",124,"101-200"
2014,"EXPLOSION",133,"101-200"
2015,"EXPLOSION",109,"101-200"
2016,"EXPLOSION",108,"101-200"
2017,"EXPLOSION",148,"101-200"
2018,"EXPLOSION",148,"101-200"
2019,"EXPLOSION",167,"101-200"
2020,"EXPLOSION",170,"101-200"
2021,"EXPLOSION",185,"101-200"
2022,"EXPLOSION",207,"200-400"
2001,"EXPLOSIVE",338,"200-400"
2002,"EXPLOSIVE",468,">400"
2003,"EXPLOSIVE",606,">400"
2004,"EXPLOSIVE",756,">400"
2005,"EXPLOSIVE",814,">400"
2006,"EXPLOSIVE",772,">400"
2007,"EXPLOSIVE",665,">400"
2008,"EXPLOSIVE",1178,">400"
2009,"EXPLOSIVE",1147,">400"
2010,"EXPLOSIVE",1277,">400"
2011,"EXPLOSIVE",1355,">400"
2012,"EXPLOSIVE",947,">400"
2013,"EXPLOSIVE",1153,">400"
2014,"EXPLOSIVE",1289,">400"
2015,"EXPLOSIVE",1356,">400"
2016,"EXPLOSIVE",1514,">400"
2017,"EXPLOSIVE",1501,">400"
2018,"EXPLOSIVE",1324,">400"
2019,"EXPLOSIVE",1377,">400"
2020,"EXPLOSIVE",1267,">400"
2021,"EXPLOSIVE",1150,">400"
2022,"EXPLOSIVE",1251,">400"
2004,"EXPLOSIVE AGENTS",1,"1-2"
2005,"EXPLOSIVE AGENTS",2,"1-2"
2006,"EXPLOSIVE AGENTS",21,"11-25"
2007,"EXPLOSIVE AGENTS",30,"26-50"
2008,"EXPLOSIVE AGENTS",66,"51-75"
2009,"EXPLOSIVE AGENTS",87,"76-100"
2010,"EXPLOSIVE AGENTS",61,"51-75"
2011,"EXPLOSIVE AGENTS",41,"26-50"
2012,"EXPLOSIVE AGENTS",47,"26-50"
2013,"EXPLOSIVE AGENTS",50,"26-50"
2014,"EXPLOSIVE AGENTS",45,"26-50"
2015,"EXPLOSIVE AGENTS",44,"26-50"
2016,"EXPLOSIVE AGENTS",45,"26-50"
2017,"EXPLOSIVE AGENTS",31,"26-50"
2018,"EXPLOSIVE AGENTS",24,"11-25"
2019,"EXPLOSIVE AGENTS",29,"26-50"
2020,"EXPLOSIVE AGENTS",27,"26-50"
2021,"EXPLOSIVE AGENTS",27,"26-50"
2022,"EXPLOSIVE AGENTS",44,"26-50"
2001,"EXPLOSIVE CHARGES",5,"3-5"
2002,"EXPLOSIVE CHARGES",1,"1-2"
2003,"EXPLOSIVE CHARGES",4,"3-5"
2004,"EXPLOSIVE CHARGES",6,"6-10"
2005,"EXPLOSIVE CHARGES",11,"11-25"
2006,"EXPLOSIVE CHARGES",8,"6-10"
2007,"EXPLOSIVE CHARGES",8,"6-10"
2008,"EXPLOSIVE CHARGES",16,"11-25"
2009,"EXPLOSIVE CHARGES",31,"26-50"
2010,"EXPLOSIVE CHARGES",39,"26-50"
2011,"EXPLOSIVE CHARGES",44,"26-50"
2012,"EXPLOSIVE CHARGES",45,"26-50"
2013,"EXPLOSIVE CHARGES",46,"26-50"
2014,"EXPLOSIVE CHARGES",31,"26-50"
2015,"EXPLOSIVE CHARGES",28,"26-50"
2016,"EXPLOSIVE CHARGES",34,"26-50"
2017,"EXPLOSIVE CHARGES",32,"26-50"
2018,"EXPLOSIVE CHARGES",28,"26-50"
2019,"EXPLOSIVE CHARGES",46,"26-50"
2020,"EXPLOSIVE CHARGES",34,"26-50"
2021,"EXPLOSIVE CHARGES",34,"26-50"
2022,"EXPLOSIVE CHARGES",33,"26-50"
2001,"EXPLOSIVE DETECTION",10,"6-10"
2002,"EXPLOSIVE DETECTION",8,"6-10"
2003,"EXPLOSIVE DETECTION",18,"11-25"
2004,"EXPLOSIVE DETECTION",29,"26-50"
2005,"EXPLOSIVE DETECTION",31,"26-50"
2006,"EXPLOSIVE DETECTION",40,"26-50"
2007,"EXPLOSIVE DETECTION",58,"51-75"
2008,"EXPLOSIVE DETECTION",73,"51-75"
2009,"EXPLOSIVE DETECTION",126,"101-200"
2010,"EXPLOSIVE DETECTION",250,"200-400"
2011,"EXPLOSIVE DETECTION",289,"200-400"
2012,"EXPLOSIVE DETECTION",270,"200-400"
2013,"EXPLOSIVE DETECTION",255,"200-400"
2014,"EXPLOSIVE DETECTION",256,"200-400"
2015,"EXPLOSIVE DETECTION",265,"200-400"
2016,"EXPLOSIVE DETECTION",292,"200-400"
2017,"EXPLOSIVE DETECTION",259,"200-400"
2018,"EXPLOSIVE DETECTION",259,"200-400"
2019,"EXPLOSIVE DETECTION",252,"200-400"
2020,"EXPLOSIVE DETECTION",234,"200-400"
2021,"EXPLOSIVE DETECTION",212,"200-400"
2022,"EXPLOSIVE DETECTION",200,"101-200"
2001,"EXPLOSIVE GROWTH",1,"1-2"
2002,"EXPLOSIVE GROWTH",3,"3-5"
2003,"EXPLOSIVE GROWTH",6,"6-10"
2004,"EXPLOSIVE GROWTH",2,"1-2"
2005,"EXPLOSIVE GROWTH",5,"3-5"
2006,"EXPLOSIVE GROWTH",6,"6-10"
2007,"EXPLOSIVE GROWTH",11,"11-25"
2008,"EXPLOSIVE GROWTH",24,"11-25"
2009,"EXPLOSIVE GROWTH",28,"26-50"
2010,"EXPLOSIVE GROWTH",27,"26-50"
2011,"EXPLOSIVE GROWTH",34,"26-50"
2012,"EXPLOSIVE GROWTH",43,"26-50"
2013,"EXPLOSIVE GROWTH",40,"26-50"
2014,"EXPLOSIVE GROWTH",42,"26-50"
2015,"EXPLOSIVE GROWTH",38,"26-50"
2016,"EXPLOSIVE GROWTH",30,"26-50"
2017,"EXPLOSIVE GROWTH",48,"26-50"
2018,"EXPLOSIVE GROWTH",34,"26-50"
2019,"EXPLOSIVE GROWTH",65,"51-75"
2020,"EXPLOSIVE GROWTH",82,"76-100"
2021,"EXPLOSIVE GROWTH",102,"101-200"
2022,"EXPLOSIVE GROWTH",107,"101-200"
2001,"FINITE ELEMENT METHOD",7,"6-10"
2002,"FINITE ELEMENT METHOD",20,"11-25"
2003,"FINITE ELEMENT METHOD",19,"11-25"
2004,"FINITE ELEMENT METHOD",26,"26-50"
2005,"FINITE ELEMENT METHOD",25,"11-25"
2006,"FINITE ELEMENT METHOD",39,"26-50"
2007,"FINITE ELEMENT METHOD",37,"26-50"
2008,"FINITE ELEMENT METHOD",49,"26-50"
2009,"FINITE ELEMENT METHOD",33,"26-50"
2010,"FINITE ELEMENT METHOD",57,"51-75"
2011,"FINITE ELEMENT METHOD",71,"51-75"
2012,"FINITE ELEMENT METHOD",63,"51-75"
2013,"FINITE ELEMENT METHOD",55,"51-75"
2014,"FINITE ELEMENT METHOD",63,"51-75"
2015,"FINITE ELEMENT METHOD",61,"51-75"
2016,"FINITE ELEMENT METHOD",73,"51-75"
2017,"FINITE ELEMENT METHOD",84,"76-100"
2018,"FINITE ELEMENT METHOD",37,"26-50"
2019,"FINITE ELEMENT METHOD",35,"26-50"
2020,"FINITE ELEMENT METHOD",44,"26-50"
2021,"FINITE ELEMENT METHOD",43,"26-50"
2022,"FINITE ELEMENT METHOD",45,"26-50"
2001,"FLUORESCENCE",7,"6-10"
2002,"FLUORESCENCE",6,"6-10"
2003,"FLUORESCENCE",8,"6-10"
2004,"FLUORESCENCE",6,"6-10"
2005,"FLUORESCENCE",14,"11-25"
2006,"FLUORESCENCE",7,"6-10"
2007,"FLUORESCENCE",12,"11-25"
2008,"FLUORESCENCE",22,"11-25"
2009,"FLUORESCENCE",23,"11-25"
2010,"FLUORESCENCE",40,"26-50"
2011,"FLUORESCENCE",46,"26-50"
2012,"FLUORESCENCE",54,"51-75"
2013,"FLUORESCENCE",43,"26-50"
2014,"FLUORESCENCE",56,"51-75"
2015,"FLUORESCENCE",59,"51-75"
2016,"FLUORESCENCE",72,"51-75"
2017,"FLUORESCENCE",62,"51-75"
2018,"FLUORESCENCE",59,"51-75"
2019,"FLUORESCENCE",75,"51-75"
2020,"FLUORESCENCE",78,"76-100"
2021,"FLUORESCENCE",78,"76-100"
2022,"FLUORESCENCE",60,"51-75"
2001,"FOURIER TRANSFORM INFRARED SPECTROSCOPY (FTIR)",4,"3-5"
2002,"FOURIER TRANSFORM INFRARED SPECTROSCOPY (FTIR)",4,"3-5"
2003,"FOURIER TRANSFORM INFRARED SPECTROSCOPY (FTIR)",14,"11-25"
2004,"FOURIER TRANSFORM INFRARED SPECTROSCOPY (FTIR)",19,"11-25"
2005,"FOURIER TRANSFORM INFRARED SPECTROSCOPY (FTIR)",17,"11-25"
2006,"FOURIER TRANSFORM INFRARED SPECTROSCOPY (FTIR)",17,"11-25"
2007,"FOURIER TRANSFORM INFRARED SPECTROSCOPY (FTIR)",7,"6-10"
2008,"FOURIER TRANSFORM INFRARED SPECTROSCOPY (FTIR)",30,"26-50"
2009,"FOURIER TRANSFORM INFRARED SPECTROSCOPY (FTIR)",20,"11-25"
2010,"FOURIER TRANSFORM INFRARED SPECTROSCOPY (FTIR)",27,"26-50"
2011,"FOURIER TRANSFORM INFRARED SPECTROSCOPY (FTIR)",23,"11-25"
2012,"FOURIER TRANSFORM INFRARED SPECTROSCOPY (FTIR)",18,"11-25"
2013,"FOURIER TRANSFORM INFRARED SPECTROSCOPY (FTIR)",16,"11-25"
2014,"FOURIER TRANSFORM INFRARED SPECTROSCOPY (FTIR)",20,"11-25"
2015,"FOURIER TRANSFORM INFRARED SPECTROSCOPY (FTIR)",22,"11-25"
2016,"FOURIER TRANSFORM INFRARED SPECTROSCOPY (FTIR)",37,"26-50"
2017,"FOURIER TRANSFORM INFRARED SPECTROSCOPY (FTIR)",17,"11-25"
2018,"FOURIER TRANSFORM INFRARED SPECTROSCOPY (FTIR)",50,"26-50"
2019,"FOURIER TRANSFORM INFRARED SPECTROSCOPY (FTIR)",26,"26-50"
2020,"FOURIER TRANSFORM INFRARED SPECTROSCOPY (FTIR)",33,"26-50"
2021,"FOURIER TRANSFORM INFRARED SPECTROSCOPY (FTIR)",37,"26-50"
2022,"FOURIER TRANSFORM INFRARED SPECTROSCOPY (FTIR)",33,"26-50"
2001,"FRACTURE",5,"3-5"
2002,"FRACTURE",11,"11-25"
2003,"FRACTURE",18,"11-25"
2004,"FRACTURE",12,"11-25"
2005,"FRACTURE",20,"11-25"
2006,"FRACTURE",22,"11-25"
2007,"FRACTURE",16,"11-25"
2008,"FRACTURE",21,"11-25"
2009,"FRACTURE",13,"11-25"
2010,"FRACTURE",27,"26-50"
2011,"FRACTURE",31,"26-50"
2012,"FRACTURE",32,"26-50"
2013,"FRACTURE",28,"26-50"
2014,"FRACTURE",25,"11-25"
2015,"FRACTURE",38,"26-50"
2016,"FRACTURE",29,"26-50"
2017,"FRACTURE",36,"26-50"
2018,"FRACTURE",47,"26-50"
2019,"FRACTURE",36,"26-50"
2020,"FRACTURE",31,"26-50"
2021,"FRACTURE",44,"26-50"
2022,"FRACTURE",35,"26-50"
2001,"GAS",16,"11-25"
2002,"GAS",14,"11-25"
2003,"GAS",21,"11-25"
2004,"GAS",16,"11-25"
2005,"GAS",20,"11-25"
2006,"GAS",15,"11-25"
2007,"GAS",12,"11-25"
2008,"GAS",30,"26-50"
2009,"GAS",73,"51-75"
2010,"GAS",81,"76-100"
2011,"GAS",83,"76-100"
2012,"GAS",52,"51-75"
2013,"GAS",38,"26-50"
2014,"GAS",41,"26-50"
2015,"GAS",48,"26-50"
2016,"GAS",66,"51-75"
2017,"GAS",54,"51-75"
2018,"GAS",52,"51-75"
2019,"GAS",69,"51-75"
2020,"GAS",56,"51-75"
2021,"GAS",59,"51-75"
2022,"GAS",59,"51-75"
2001,"HAZARD",5,"3-5"
2002,"HAZARD",10,"6-10"
2003,"HAZARD",15,"11-25"
2004,"HAZARD",18,"11-25"
2005,"HAZARD",14,"11-25"
2006,"HAZARD",14,"11-25"
2007,"HAZARD",7,"6-10"
2008,"HAZARD",7,"6-10"
2009,"HAZARD",16,"11-25"
2010,"HAZARD",16,"11-25"
2011,"HAZARD",23,"11-25"
2012,"HAZARD",20,"11-25"
2013,"HAZARD",35,"26-50"
2014,"HAZARD",30,"26-50"
2015,"HAZARD",40,"26-50"
2016,"HAZARD",53,"51-75"
2017,"HAZARD",51,"51-75"
2018,"HAZARD",36,"26-50"
2019,"HAZARD",34,"26-50"
2020,"HAZARD",35,"26-50"
2021,"HAZARD",51,"51-75"
2022,"HAZARD",34,"26-50"
2001,"HEAT",6,"6-10"
2002,"HEAT",21,"11-25"
2003,"HEAT",18,"11-25"
2004,"HEAT",28,"26-50"
2005,"HEAT",12,"11-25"
2006,"HEAT",26,"26-50"
2007,"HEAT",9,"6-10"
2008,"HEAT",21,"11-25"
2009,"HEAT",25,"11-25"
2010,"HEAT",45,"26-50"
2011,"HEAT",37,"26-50"
2012,"HEAT",21,"11-25"
2013,"HEAT",19,"11-25"
2014,"HEAT",8,"6-10"
2015,"HEAT",17,"11-25"
2016,"HEAT",25,"11-25"
2017,"HEAT",18,"11-25"
2018,"HEAT",26,"26-50"
2019,"HEAT",41,"26-50"
2020,"HEAT",26,"26-50"
2021,"HEAT",22,"11-25"
2022,"HEAT",24,"11-25"
2001,"HIGH EXPLOSIVE",11,"11-25"
2002,"HIGH EXPLOSIVE",12,"11-25"
2003,"HIGH EXPLOSIVE",3,"3-5"
2004,"HIGH EXPLOSIVE",9,"6-10"
2005,"HIGH EXPLOSIVE",8,"6-10"
2006,"HIGH EXPLOSIVE",23,"11-25"
2007,"HIGH EXPLOSIVE",19,"11-25"
2008,"HIGH EXPLOSIVE",31,"26-50"
2009,"HIGH EXPLOSIVE",45,"26-50"
2010,"HIGH EXPLOSIVE",78,"76-100"
2011,"HIGH EXPLOSIVE",55,"51-75"
2012,"HIGH EXPLOSIVE",57,"51-75"
2013,"HIGH EXPLOSIVE",33,"26-50"
2014,"HIGH EXPLOSIVE",44,"26-50"
2015,"HIGH EXPLOSIVE",31,"26-50"
2016,"HIGH EXPLOSIVE",40,"26-50"
2017,"HIGH EXPLOSIVE",28,"26-50"
2018,"HIGH EXPLOSIVE",21,"11-25"
2019,"HIGH EXPLOSIVE",41,"26-50"
2020,"HIGH EXPLOSIVE",36,"26-50"
2021,"HIGH EXPLOSIVE",50,"26-50"
2022,"HIGH EXPLOSIVE",51,"51-75"
2001,"HYDROGEN",11,"11-25"
2002,"HYDROGEN",10,"6-10"
2003,"HYDROGEN",10,"6-10"
2004,"HYDROGEN",15,"11-25"
2005,"HYDROGEN",21,"11-25"
2006,"HYDROGEN",11,"11-25"
2007,"HYDROGEN",11,"11-25"
2008,"HYDROGEN",33,"26-50"
2009,"HYDROGEN",55,"51-75"
2010,"HYDROGEN",46,"26-50"
2011,"HYDROGEN",43,"26-50"
2012,"HYDROGEN",26,"26-50"
2013,"HYDROGEN",19,"11-25"
2014,"HYDROGEN",14,"11-25"
2015,"HYDROGEN",20,"11-25"
2016,"HYDROGEN",18,"11-25"
2017,"HYDROGEN",18,"11-25"
2018,"HYDROGEN",29,"26-50"
2019,"HYDROGEN",25,"11-25"
2020,"HYDROGEN",14,"11-25"
2021,"HYDROGEN",29,"26-50"
2022,"HYDROGEN",30,"26-50"
2001,"IGNITION",22,"11-25"
2002,"IGNITION",28,"26-50"
2003,"IGNITION",43,"26-50"
2004,"IGNITION",29,"26-50"
2005,"IGNITION",29,"26-50"
2006,"IGNITION",41,"26-50"
2007,"IGNITION",20,"11-25"
2008,"IGNITION",29,"26-50"
2009,"IGNITION",50,"26-50"
2010,"IGNITION",44,"26-50"
2011,"IGNITION",38,"26-50"
2012,"IGNITION",35,"26-50"
2013,"IGNITION",38,"26-50"
2014,"IGNITION",33,"26-50"
2015,"IGNITION",46,"26-50"
2016,"IGNITION",31,"26-50"
2017,"IGNITION",36,"26-50"
2018,"IGNITION",42,"26-50"
2019,"IGNITION",48,"26-50"
2020,"IGNITION",37,"26-50"
2021,"IGNITION",35,"26-50"
2022,"IGNITION",38,"26-50"
2002,"IMPROVISED EXPLOSIVE DEVICE (IED)",1,"1-2"
2003,"IMPROVISED EXPLOSIVE DEVICE (IED)",2,"1-2"
2004,"IMPROVISED EXPLOSIVE DEVICE (IED)",11,"11-25"
2005,"IMPROVISED EXPLOSIVE DEVICE (IED)",28,"26-50"
2006,"IMPROVISED EXPLOSIVE DEVICE (IED)",26,"26-50"
2007,"IMPROVISED EXPLOSIVE DEVICE (IED)",22,"11-25"
2008,"IMPROVISED EXPLOSIVE DEVICE (IED)",31,"26-50"
2009,"IMPROVISED EXPLOSIVE DEVICE (IED)",30,"26-50"
2010,"IMPROVISED EXPLOSIVE DEVICE (IED)",41,"26-50"
2011,"IMPROVISED EXPLOSIVE DEVICE (IED)",46,"26-50"
2012,"IMPROVISED EXPLOSIVE DEVICE (IED)",40,"26-50"
2013,"IMPROVISED EXPLOSIVE DEVICE (IED)",40,"26-50"
2014,"IMPROVISED EXPLOSIVE DEVICE (IED)",42,"26-50"
