"Year","Keyword","x","Incidenceweight"
2021,"FRAGMENTATION",9,"9"
2022,"FRAGMENTATION",1,"1"
2023,"FRAGMENTATION",4,"4"
2024,"FRAGMENTATION",3,"3"
2025,"FRAGMENTATION",1,"1"
1993,"GAS CHROMATOGRAPHY (GC)",1,"1"
1995,"GAS CHROMATOGRAPHY (GC)",1,"1"
1997,"GAS CHROMATOGRAPHY (GC)",2,"2"
2001,"GAS CHROMATOGRAPHY (GC)",1,"1"
2003,"GAS CHROMATOGRAPHY (GC)",1,"1"
2005,"GAS CHROMATOGRAPHY (GC)",1,"1"
2007,"GAS CHROMATOGRAPHY (GC)",1,"1"
2008,"GAS CHROMATOGRAPHY (GC)",2,"2"
2013,"GAS CHROMATOGRAPHY (GC)",1,"1"
2019,"GAS CHROMATOGRAPHY (GC)",2,"2"
2020,"GAS CHROMATOGRAPHY (GC)",1,"1"
2023,"GAS CHROMATOGRAPHY (GC)",1,"1"
2024,"GAS CHROMATOGRAPHY (GC)",1,"1"
2025,"GAS CHROMATOGRAPHY (GC)",1,"1"
1995,"GROUND PENETRATING RADAR (GPR)",1,"1"
1998,"GROUND PENETRATING RADAR (GPR)",1,"1"
2000,"GROUND PENETRATING RADAR (GPR)",1,"1"
2001,"GROUND PENETRATING RADAR (GPR)",2,"2"
2002,"GROUND PENETRATING RADAR (GPR)",2,"2"
2003,"GROUND PENETRATING RADAR (GPR)",1,"1"
2004,"GROUND PENETRATING RADAR (GPR)",4,"4"
2005,"GROUND PENETRATING RADAR (GPR)",2,"2"
2006,"GROUND PENETRATING RADAR (GPR)",3,"3"
2007,"GROUND PENETRATING RADAR (GPR)",2,"2"
2008,"GROUND PENETRATING RADAR (GPR)",2,"2"
2009,"GROUND PENETRATING RADAR (GPR)",4,"4"
2010,"GROUND PENETRATING RADAR (GPR)",10,">9"
2011,"GROUND PENETRATING RADAR (GPR)",10,">9"
2012,"GROUND PENETRATING RADAR (GPR)",6,"6"
2013,"GROUND PENETRATING RADAR (GPR)",7,"7"
2014,"GROUND PENETRATING RADAR (GPR)",9,"9"
2015,"GROUND PENETRATING RADAR (GPR)",13,">9"
2016,"GROUND PENETRATING RADAR (GPR)",16,">9"
2017,"GROUND PENETRATING RADAR (GPR)",8,"8"
2018,"GROUND PENETRATING RADAR (GPR)",9,"9"
2019,"GROUND PENETRATING RADAR (GPR)",17,">9"
2020,"GROUND PENETRATING RADAR (GPR)",8,"8"
2021,"GROUND PENETRATING RADAR (GPR)",3,"3"
2022,"GROUND PENETRATING RADAR (GPR)",3,"3"
2023,"GROUND PENETRATING RADAR (GPR)",6,"6"
2024,"GROUND PENETRATING RADAR (GPR)",4,"4"
1981,"GROUND WATER",1,"1"
1994,"GROUND WATER",1,"1"
2001,"GROUND WATER",1,"1"
2003,"GROUND WATER",1,"1"
2005,"GROUND WATER",1,"1"
2008,"GROUND WATER",2,"2"
2010,"GROUND WATER",1,"1"
2011,"GROUND WATER",4,"4"
2013,"GROUND WATER",1,"1"
2019,"GROUND WATER",1,"1"
2020,"GROUND WATER",1,"1"
2021,"GROUND WATER",1,"1"
2023,"GROUND WATER",2,"2"
2024,"GROUND WATER",4,"4"
1981,"HEAVY METAL",1,"1"
2007,"HEAVY METAL",2,"2"
2008,"HEAVY METAL",1,"1"
2009,"HEAVY METAL",1,"1"
2010,"HEAVY METAL",1,"1"
2011,"HEAVY METAL",2,"2"
2012,"HEAVY METAL",1,"1"
2016,"HEAVY METAL",3,"3"
2018,"HEAVY METAL",4,"4"
2021,"HEAVY METAL",3,"3"
2022,"HEAVY METAL",2,"2"
2023,"HEAVY METAL",1,"1"
2024,"HEAVY METAL",2,"2"
2025,"HEAVY METAL",1,"1"
2002,"HIGH EXPLOSIVE",1,"1"
2006,"HIGH EXPLOSIVE",1,"1"
2007,"HIGH EXPLOSIVE",1,"1"
2009,"HIGH EXPLOSIVE",1,"1"
2011,"HIGH EXPLOSIVE",1,"1"
2012,"HIGH EXPLOSIVE",1,"1"
2014,"HIGH EXPLOSIVE",1,"1"
2017,"HIGH EXPLOSIVE",1,"1"
2018,"HIGH EXPLOSIVE",1,"1"
2020,"HIGH EXPLOSIVE",2,"2"
2021,"HIGH EXPLOSIVE",3,"3"
2022,"HIGH EXPLOSIVE",3,"3"
2024,"HIGH EXPLOSIVE",5,"5"
1996,"HIGH PERFORMANCE LIQUID CHROMATOGRAPHY (HPLC)",1,"1"
1999,"HIGH PERFORMANCE LIQUID CHROMATOGRAPHY (HPLC)",1,"1"
2003,"HIGH PERFORMANCE LIQUID CHROMATOGRAPHY (HPLC)",1,"1"
2004,"HIGH PERFORMANCE LIQUID CHROMATOGRAPHY (HPLC)",1,"1"
2005,"HIGH PERFORMANCE LIQUID CHROMATOGRAPHY (HPLC)",1,"1"
2006,"HIGH PERFORMANCE LIQUID CHROMATOGRAPHY (HPLC)",1,"1"
2008,"HIGH PERFORMANCE LIQUID CHROMATOGRAPHY (HPLC)",1,"1"
2009,"HIGH PERFORMANCE LIQUID CHROMATOGRAPHY (HPLC)",1,"1"
2010,"HIGH PERFORMANCE LIQUID CHROMATOGRAPHY (HPLC)",1,"1"
2011,"HIGH PERFORMANCE LIQUID CHROMATOGRAPHY (HPLC)",4,"4"
2013,"HIGH PERFORMANCE LIQUID CHROMATOGRAPHY (HPLC)",2,"2"
2014,"HIGH PERFORMANCE LIQUID CHROMATOGRAPHY (HPLC)",1,"1"
2018,"HIGH PERFORMANCE LIQUID CHROMATOGRAPHY (HPLC)",1,"1"
2023,"HIGH PERFORMANCE LIQUID CHROMATOGRAPHY (HPLC)",1,"1"
2007,"HYPERSPECTRAL IMAGING",1,"1"
2010,"HYPERSPECTRAL IMAGING",1,"1"
2011,"HYPERSPECTRAL IMAGING",1,"1"
2012,"HYPERSPECTRAL IMAGING",1,"1"
2013,"HYPERSPECTRAL IMAGING",1,"1"
2014,"HYPERSPECTRAL IMAGING",2,"2"
2015,"HYPERSPECTRAL IMAGING",1,"1"
2018,"HYPERSPECTRAL IMAGING",1,"1"
2019,"HYPERSPECTRAL IMAGING",4,"4"
2020,"HYPERSPECTRAL IMAGING",1,"1"
2021,"HYPERSPECTRAL IMAGING",1,"1"
2023,"HYPERSPECTRAL IMAGING",2,"2"
1997,"IMAGING",1,"1"
1998,"IMAGING",1,"1"
2003,"IMAGING",1,"1"
2004,"IMAGING",1,"1"
2005,"IMAGING",2,"2"
2007,"IMAGING",1,"1"
2009,"IMAGING",1,"1"
2011,"IMAGING",1,"1"
2013,"IMAGING",1,"1"
2014,"IMAGING",2,"2"
2016,"IMAGING",2,"2"
2017,"IMAGING",1,"1"
2018,"IMAGING",1,"1"
2019,"IMAGING",1,"1"
2021,"IMAGING",2,"2"
2022,"IMAGING",2,"2"
2023,"IMAGING",1,"1"
2002,"IMPACT",1,"1"
2006,"IMPACT",2,"2"
2008,"IMPACT",1,"1"
2009,"IMPACT",2,"2"
2011,"IMPACT",1,"1"
2012,"IMPACT",1,"1"
2013,"IMPACT",1,"1"
2015,"IMPACT",4,"4"
2018,"IMPACT",1,"1"
2020,"IMPACT",1,"1"
2021,"IMPACT",1,"1"
2005,"IMPROVISED EXPLOSIVE DEVICE (IED)",1,"1"
2006,"IMPROVISED EXPLOSIVE DEVICE (IED)",1,"1"
2007,"IMPROVISED EXPLOSIVE DEVICE (IED)",1,"1"
2009,"IMPROVISED EXPLOSIVE DEVICE (IED)",2,"2"
2010,"IMPROVISED EXPLOSIVE DEVICE (IED)",4,"4"
2011,"IMPROVISED EXPLOSIVE DEVICE (IED)",2,"2"
2012,"IMPROVISED EXPLOSIVE DEVICE (IED)",1,"1"
2014,"IMPROVISED EXPLOSIVE DEVICE (IED)",1,"1"
2015,"IMPROVISED EXPLOSIVE DEVICE (IED)",3,"3"
2016,"IMPROVISED EXPLOSIVE DEVICE (IED)",2,"2"
2017,"IMPROVISED EXPLOSIVE DEVICE (IED)",2,"2"
2018,"IMPROVISED EXPLOSIVE DEVICE (IED)",2,"2"
2019,"IMPROVISED EXPLOSIVE DEVICE (IED)",5,"5"
2020,"IMPROVISED EXPLOSIVE DEVICE (IED)",4,"4"
2021,"IMPROVISED EXPLOSIVE DEVICE (IED)",2,"2"
2022,"IMPROVISED EXPLOSIVE DEVICE (IED)",5,"5"
2023,"IMPROVISED EXPLOSIVE DEVICE (IED)",2,"2"
2001,"INFRARED SPECTROSCOPY (IR)",3,"3"
2005,"INFRARED SPECTROSCOPY (IR)",1,"1"
2006,"INFRARED SPECTROSCOPY (IR)",3,"3"
2008,"INFRARED SPECTROSCOPY (IR)",1,"1"
2010,"INFRARED SPECTROSCOPY (IR)",3,"3"
2012,"INFRARED SPECTROSCOPY (IR)",1,"1"
2013,"INFRARED SPECTROSCOPY (IR)",1,"1"
2016,"INFRARED SPECTROSCOPY (IR)",1,"1"
2017,"INFRARED SPECTROSCOPY (IR)",2,"2"
2018,"INFRARED SPECTROSCOPY (IR)",1,"1"
2019,"INFRARED SPECTROSCOPY (IR)",2,"2"
2020,"INFRARED SPECTROSCOPY (IR)",1,"1"
2021,"INFRARED SPECTROSCOPY (IR)",2,"2"
2022,"INFRARED SPECTROSCOPY (IR)",1,"1"
2024,"INFRARED SPECTROSCOPY (IR)",6,"6"
1997,"ION MOBILITY SPECTROMETRY (IMS)",1,"1"
2001,"ION MOBILITY SPECTROMETRY (IMS)",1,"1"
2002,"ION MOBILITY SPECTROMETRY (IMS)",1,"1"
2003,"ION MOBILITY SPECTROMETRY (IMS)",2,"2"
2004,"ION MOBILITY SPECTROMETRY (IMS)",2,"2"
2005,"ION MOBILITY SPECTROMETRY (IMS)",2,"2"
2008,"ION MOBILITY SPECTROMETRY (IMS)",1,"1"
2011,"ION MOBILITY SPECTROMETRY (IMS)",1,"1"
2012,"ION MOBILITY SPECTROMETRY (IMS)",1,"1"
2013,"ION MOBILITY SPECTROMETRY (IMS)",1,"1"
2014,"ION MOBILITY SPECTROMETRY (IMS)",3,"3"
2016,"ION MOBILITY SPECTROMETRY (IMS)",2,"2"
2017,"ION MOBILITY SPECTROMETRY (IMS)",1,"1"
2018,"ION MOBILITY SPECTROMETRY (IMS)",1,"1"
2019,"ION MOBILITY SPECTROMETRY (IMS)",1,"1"
2020,"ION MOBILITY SPECTROMETRY (IMS)",1,"1"
1998,"LANDMINE",1,"1"
2001,"LANDMINE",2,"2"
2002,"LANDMINE",1,"1"
2003,"LANDMINE",2,"2"
2004,"LANDMINE",1,"1"
2006,"LANDMINE",7,"7"
2008,"LANDMINE",3,"3"
2009,"LANDMINE",1,"1"
2010,"LANDMINE",5,"5"
2011,"LANDMINE",1,"1"
2013,"LANDMINE",2,"2"
2015,"LANDMINE",3,"3"
2016,"LANDMINE",1,"1"
2017,"LANDMINE",3,"3"
2018,"LANDMINE",3,"3"
2019,"LANDMINE",4,"4"
2020,"LANDMINE",2,"2"
2022,"LANDMINE",2,"2"
2023,"LANDMINE",1,"1"
2024,"LANDMINE",2,"2"
1995,"LANDMINE DETECTION",2,"2"
1998,"LANDMINE DETECTION",1,"1"
2000,"LANDMINE DETECTION",1,"1"
2003,"LANDMINE DETECTION",4,"4"
2004,"LANDMINE DETECTION",3,"3"
2005,"LANDMINE DETECTION",2,"2"
2006,"LANDMINE DETECTION",1,"1"
2008,"LANDMINE DETECTION",3,"3"
2009,"LANDMINE DETECTION",5,"5"
2010,"LANDMINE DETECTION",6,"6"
2011,"LANDMINE DETECTION",7,"7"
2012,"LANDMINE DETECTION",4,"4"
2013,"LANDMINE DETECTION",2,"2"
2014,"LANDMINE DETECTION",8,"8"
2015,"LANDMINE DETECTION",5,"5"
2016,"LANDMINE DETECTION",8,"8"
2017,"LANDMINE DETECTION",2,"2"
2018,"LANDMINE DETECTION",3,"3"
2019,"LANDMINE DETECTION",5,"5"
2020,"LANDMINE DETECTION",4,"4"
2022,"LANDMINE DETECTION",1,"1"
2024,"LANDMINE DETECTION",3,"3"
2000,"LASER",1,"1"
2005,"LASER",1,"1"
2006,"LASER",2,"2"
2008,"LASER",1,"1"
2009,"LASER",1,"1"
2010,"LASER",1,"1"
2011,"LASER",1,"1"
2012,"LASER",2,"2"
2015,"LASER",1,"1"
2016,"LASER",1,"1"
2017,"LASER",4,"4"
2021,"LASER",1,"1"
2023,"LASER",1,"1"
2024,"LASER",2,"2"
2003,"LASER-INDUCED BREAKDOWN SPECTROSCOPY (LIBS)",1,"1"
2005,"LASER-INDUCED BREAKDOWN SPECTROSCOPY (LIBS)",2,"2"
2007,"LASER-INDUCED BREAKDOWN SPECTROSCOPY (LIBS)",3,"3"
2008,"LASER-INDUCED BREAKDOWN SPECTROSCOPY (LIBS)",1,"1"
2009,"LASER-INDUCED BREAKDOWN SPECTROSCOPY (LIBS)",4,"4"
2010,"LASER-INDUCED BREAKDOWN SPECTROSCOPY (LIBS)",3,"3"
2011,"LASER-INDUCED BREAKDOWN SPECTROSCOPY (LIBS)",4,"4"
2012,"LASER-INDUCED BREAKDOWN SPECTROSCOPY (LIBS)",1,"1"
2013,"LASER-INDUCED BREAKDOWN SPECTROSCOPY (LIBS)",3,"3"
2014,"LASER-INDUCED BREAKDOWN SPECTROSCOPY (LIBS)",2,"2"
2016,"LASER-INDUCED BREAKDOWN SPECTROSCOPY (LIBS)",2,"2"
2017,"LASER-INDUCED BREAKDOWN SPECTROSCOPY (LIBS)",3,"3"
2021,"LASER-INDUCED BREAKDOWN SPECTROSCOPY (LIBS)",4,"4"
2023,"LASER-INDUCED BREAKDOWN SPECTROSCOPY (LIBS)",2,"2"
2011,"MACHINE LEARNING",1,"1"
2013,"MACHINE LEARNING",1,"1"
2017,"MACHINE LEARNING",3,"3"
2019,"MACHINE LEARNING",2,"2"
2020,"MACHINE LEARNING",2,"2"
2021,"MACHINE LEARNING",7,"7"
2022,"MACHINE LEARNING",6,"6"
2023,"MACHINE LEARNING",8,"8"
2024,"MACHINE LEARNING",10,">9"
2025,"MACHINE LEARNING",2,"2"
2003,"MASS SPECTROMETRY (MS)",1,"1"
2007,"MASS SPECTROMETRY (MS)",1,"1"
2008,"MASS SPECTROMETRY (MS)",1,"1"
2012,"MASS SPECTROMETRY (MS)",1,"1"
2013,"MASS SPECTROMETRY (MS)",2,"2"
2014,"MASS SPECTROMETRY (MS)",2,"2"
2015,"MASS SPECTROMETRY (MS)",2,"2"
2016,"MASS SPECTROMETRY (MS)",1,"1"
2017,"MASS SPECTROMETRY (MS)",3,"3"
2018,"MASS SPECTROMETRY (MS)",2,"2"
2019,"MASS SPECTROMETRY (MS)",1,"1"
2021,"MASS SPECTROMETRY (MS)",1,"1"
2023,"MASS SPECTROMETRY (MS)",1,"1"
2024,"MASS SPECTROMETRY (MS)",1,"1"
2003,"MECHANICAL PROPERTIES",1,"1"
2008,"MECHANICAL PROPERTIES",1,"1"
2009,"MECHANICAL PROPERTIES",1,"1"
2012,"MECHANICAL PROPERTIES",1,"1"
2014,"MECHANICAL PROPERTIES",1,"1"
2016,"MECHANICAL PROPERTIES",1,"1"
2017,"MECHANICAL PROPERTIES",2,"2"
2018,"MECHANICAL PROPERTIES",2,"2"
2020,"MECHANICAL PROPERTIES",1,"1"
2022,"MECHANICAL PROPERTIES",2,"2"
2024,"MECHANICAL PROPERTIES",4,"4"
2000,"METHANE",1,"1"
2003,"METHANE",1,"1"
2005,"METHANE",1,"1"
2010,"METHANE",1,"1"
2011,"METHANE",1,"1"
2014,"METHANE",2,"2"
2016,"METHANE",1,"1"
2020,"METHANE",4,"4"
2021,"METHANE",2,"2"
2022,"METHANE",1,"1"
2023,"METHANE",2,"2"
2024,"METHANE",2,"2"
2001,"MICROSTRUCTURE",1,"1"
2003,"MICROSTRUCTURE",1,"1"
2005,"MICROSTRUCTURE",1,"1"
2006,"MICROSTRUCTURE",2,"2"
2008,"MICROSTRUCTURE",1,"1"
2009,"MICROSTRUCTURE",1,"1"
2010,"MICROSTRUCTURE",1,"1"
2011,"MICROSTRUCTURE",1,"1"
2013,"MICROSTRUCTURE",1,"1"
2016,"MICROSTRUCTURE",1,"1"
2018,"MICROSTRUCTURE",3,"3"
2019,"MICROSTRUCTURE",1,"1"
2020,"MICROSTRUCTURE",1,"1"
2021,"MICROSTRUCTURE",1,"1"
2022,"MICROSTRUCTURE",2,"2"
2023,"MICROSTRUCTURE",1,"1"
2024,"MICROSTRUCTURE",3,"3"
2025,"MICROSTRUCTURE",2,"2"
1998,"MINE DETECTION",1,"1"
2001,"MINE DETECTION",3,"3"
2002,"MINE DETECTION",1,"1"
2004,"MINE DETECTION",1,"1"
2005,"MINE DETECTION",1,"1"
2007,"MINE DETECTION",1,"1"
2008,"MINE DETECTION",2,"2"
2010,"MINE DETECTION",5,"5"
2018,"MINE DETECTION",1,"1"
2005,"MINING",1,"1"
2008,"MINING",1,"1"
2014,"MINING",2,"2"
2016,"MINING",1,"1"
2017,"MINING",2,"2"
2020,"MINING",1,"1"
2021,"MINING",1,"1"
2022,"MINING",4,"4"
2023,"MINING",2,"2"
2024,"MINING",1,"1"
1997,"MODELLING",1,"1"
2001,"MODELLING",1,"1"
2005,"MODELLING",2,"2"
2010,"MODELLING",3,"3"
2011,"MODELLING",2,"2"
2012,"MODELLING",2,"2"
2014,"MODELLING",2,"2"
2015,"MODELLING",2,"2"
2016,"MODELLING",4,"4"
2017,"MODELLING",1,"1"
2019,"MODELLING",3,"3"
2021,"MODELLING",1,"1"
2022,"MODELLING",2,"2"
2023,"MODELLING",1,"1"
2024,"MODELLING",3,"3"
2025,"MODELLING",1,"1"
2008,"NANOPARTICLES",2,"2"
2012,"NANOPARTICLES",4,"4"
2013,"NANOPARTICLES",1,"1"
2015,"NANOPARTICLES",1,"1"
2018,"NANOPARTICLES",3,"3"
2019,"NANOPARTICLES",1,"1"
2020,"NANOPARTICLES",1,"1"
2021,"NANOPARTICLES",2,"2"
2022,"NANOPARTICLES",2,"2"
2023,"NANOPARTICLES",3,"3"
2024,"NANOPARTICLES",2,"2"
1993,"NEURAL NETWORK",1,"1"
2001,"NEURAL NETWORK",1,"1"
2002,"NEURAL NETWORK",1,"1"
2004,"NEURAL NETWORK",1,"1"
2006,"NEURAL NETWORK",2,"2"
2011,"NEURAL NETWORK",2,"2"
2012,"NEURAL NETWORK",1,"1"
2013,"NEURAL NETWORK",2,"2"
2014,"NEURAL NETWORK",1,"1"
2017,"NEURAL NETWORK",1,"1"
2020,"NEURAL NETWORK",2,"2"
2021,"NEURAL NETWORK",2,"2"
2022,"NEURAL NETWORK",3,"3"
2023,"NEURAL NETWORK",5,"5"
2024,"NEURAL NETWORK",3,"3"
1996,"NITRAMINE",1,"1"
2004,"NITRAMINE",1,"1"
2006,"NITRAMINE",1,"1"
2008,"NITRAMINE",1,"1"
2009,"NITRAMINE",2,"2"
2011,"NITRAMINE",1,"1"
2013,"NITRAMINE",1,"1"
2014,"NITRAMINE",1,"1"
2017,"NITRAMINE",1,"1"
2018,"NITRAMINE",1,"1"
2019,"NITRAMINE",2,"2"
2021,"NITRAMINE",1,"1"
2022,"NITRAMINE",2,"2"
1995,"NITROAROMATIC COMPOUND",2,"2"
1996,"NITROAROMATIC COMPOUND",1,"1"
1997,"NITROAROMATIC COMPOUND",1,"1"
2000,"NITROAROMATIC COMPOUND",2,"2"
2001,"NITROAROMATIC COMPOUND",2,"2"
2002,"NITROAROMATIC COMPOUND",1,"1"
2004,"NITROAROMATIC COMPOUND",3,"3"
2005,"NITROAROMATIC COMPOUND",2,"2"
2007,"NITROAROMATIC COMPOUND",2,"2"
2008,"NITROAROMATIC COMPOUND",1,"1"
2009,"NITROAROMATIC COMPOUND",1,"1"
2012,"NITROAROMATIC COMPOUND",1,"1"
2014,"NITROAROMATIC COMPOUND",1,"1"
2015,"NITROAROMATIC COMPOUND",1,"1"
2017,"NITROAROMATIC COMPOUND",2,"2"
2020,"NITROAROMATIC COMPOUND",1,"1"
2022,"NITROAROMATIC COMPOUND",1,"1"
2023,"NITROAROMATIC COMPOUND",2,"2"
2024,"NITROAROMATIC COMPOUND",2,"2"
2025,"NITROAROMATIC COMPOUND",1,"1"
1998,"NUMERICAL SIMULATION",1,"1"
1999,"NUMERICAL SIMULATION",1,"1"
2002,"NUMERICAL SIMULATION",1,"1"
2004,"NUMERICAL SIMULATION",1,"1"
2005,"NUMERICAL SIMULATION",1,"1"
2006,"NUMERICAL SIMULATION",1,"1"
2007,"NUMERICAL SIMULATION",1,"1"
2008,"NUMERICAL SIMULATION",1,"1"
2010,"NUMERICAL SIMULATION",1,"1"
2011,"NUMERICAL SIMULATION",1,"1"
2012,"NUMERICAL SIMULATION",1,"1"
2013,"NUMERICAL SIMULATION",2,"2"
2014,"NUMERICAL SIMULATION",2,"2"
2015,"NUMERICAL SIMULATION",4,"4"
2016,"NUMERICAL SIMULATION",4,"4"
2018,"NUMERICAL SIMULATION",3,"3"
2019,"NUMERICAL SIMULATION",2,"2"
2020,"NUMERICAL SIMULATION",4,"4"
2021,"NUMERICAL SIMULATION",7,"7"
2022,"NUMERICAL SIMULATION",7,"7"
2023,"NUMERICAL SIMULATION",2,"2"
2024,"NUMERICAL SIMULATION",9,"9"
2010,"OPTIMIZATION",1,"1"
2011,"OPTIMIZATION",1,"1"
2012,"OPTIMIZATION",2,"2"
2016,"OPTIMIZATION",3,"3"
2017,"OPTIMIZATION",2,"2"
2018,"OPTIMIZATION",2,"2"
2019,"OPTIMIZATION",3,"3"
2020,"OPTIMIZATION",1,"1"
2021,"OPTIMIZATION",3,"3"
2022,"OPTIMIZATION",3,"3"
2023,"OPTIMIZATION",3,"3"
2024,"OPTIMIZATION",4,"4"
2001,"PENTAERYTHRITOL TETRANITRATE (PETN)",1,"1"
2006,"PENTAERYTHRITOL TETRANITRATE (PETN)",1,"1"
2008,"PENTAERYTHRITOL TETRANITRATE (PETN)",1,"1"
2010,"PENTAERYTHRITOL TETRANITRATE (PETN)",1,"1"
2011,"PENTAERYTHRITOL TETRANITRATE (PETN)",1,"1"
2012,"PENTAERYTHRITOL TETRANITRATE (PETN)",1,"1"
2013,"PENTAERYTHRITOL TETRANITRATE (PETN)",1,"1"
2014,"PENTAERYTHRITOL TETRANITRATE (PETN)",2,"2"
2015,"PENTAERYTHRITOL TETRANITRATE (PETN)",4,"4"
2016,"PENTAERYTHRITOL TETRANITRATE (PETN)",1,"1"
2017,"PENTAERYTHRITOL TETRANITRATE (PETN)",4,"4"
2018,"PENTAERYTHRITOL TETRANITRATE (PETN)",2,"2"
2019,"PENTAERYTHRITOL TETRANITRATE (PETN)",3,"3"
2020,"PENTAERYTHRITOL TETRANITRATE (PETN)",2,"2"
2021,"PENTAERYTHRITOL TETRANITRATE (PETN)",2,"2"
2023,"PENTAERYTHRITOL TETRANITRATE (PETN)",1,"1"
2007,"PERCHLORATE",1,"1"
2009,"PERCHLORATE",1,"1"
2011,"PERCHLORATE",3,"3"
2013,"PERCHLORATE",2,"2"
2014,"PERCHLORATE",1,"1"
2015,"PERCHLORATE",3,"3"
2016,"PERCHLORATE",1,"1"
2019,"PERCHLORATE",1,"1"
2020,"PERCHLORATE",1,"1"
2022,"PERCHLORATE",1,"1"
2024,"PERCHLORATE",1,"1"
2016,"PICRIC ACID (PA)",1,"1"
2019,"PICRIC ACID (PA)",1,"1"
2020,"PICRIC ACID (PA)",2,"2"
2021,"PICRIC ACID (PA)",2,"2"
2022,"PICRIC ACID (PA)",5,"5"
2023,"PICRIC ACID (PA)",6,"6"
2024,"PICRIC ACID (PA)",3,"3"
2025,"PICRIC ACID (PA)",1,"1"
2003,"POLYMER-BONDED EXPLOSIVE (PBX)",1,"1"
2006,"POLYMER-BONDED EXPLOSIVE (PBX)",1,"1"
2011,"POLYMER-BONDED EXPLOSIVE (PBX)",1,"1"
2012,"POLYMER-BONDED EXPLOSIVE (PBX)",6,"6"
2015,"POLYMER-BONDED EXPLOSIVE (PBX)",3,"3"
2016,"POLYMER-BONDED EXPLOSIVE (PBX)",1,"1"
2017,"POLYMER-BONDED EXPLOSIVE (PBX)",3,"3"
2018,"POLYMER-BONDED EXPLOSIVE (PBX)",2,"2"
2019,"POLYMER-BONDED EXPLOSIVE (PBX)",4,"4"
2020,"POLYMER-BONDED EXPLOSIVE (PBX)",3,"3"
2021,"POLYMER-BONDED EXPLOSIVE (PBX)",2,"2"
2023,"POLYMER-BONDED EXPLOSIVE (PBX)",2,"2"
2024,"POLYMER-BONDED EXPLOSIVE (PBX)",1,"1"
2002,"PRINCIPAL COMPONENT ANALYSIS (PCA)",1,"1"
2006,"PRINCIPAL COMPONENT ANALYSIS (PCA)",1,"1"
2007,"PRINCIPAL COMPONENT ANALYSIS (PCA)",2,"2"
2009,"PRINCIPAL COMPONENT ANALYSIS (PCA)",1,"1"
2014,"PRINCIPAL COMPONENT ANALYSIS (PCA)",2,"2"
2015,"PRINCIPAL COMPONENT ANALYSIS (PCA)",1,"1"
2017,"PRINCIPAL COMPONENT ANALYSIS (PCA)",2,"2"
2018,"PRINCIPAL COMPONENT ANALYSIS (PCA)",3,"3"
2019,"PRINCIPAL COMPONENT ANALYSIS (PCA)",4,"4"
2020,"PRINCIPAL COMPONENT ANALYSIS (PCA)",2,"2"
2021,"PRINCIPAL COMPONENT ANALYSIS (PCA)",1,"1"
2022,"PRINCIPAL COMPONENT ANALYSIS (PCA)",1,"1"
2023,"PRINCIPAL COMPONENT ANALYSIS (PCA)",1,"1"
2024,"PRINCIPAL COMPONENT ANALYSIS (PCA)",1,"1"
1997,"PROPELLANT",1,"1"
2005,"PROPELLANT",1,"1"
2006,"PROPELLANT",1,"1"
2007,"PROPELLANT",1,"1"
2008,"PROPELLANT",1,"1"
2010,"PROPELLANT",5,"5"
2011,"PROPELLANT",2,"2"
2012,"PROPELLANT",4,"4"
2013,"PROPELLANT",3,"3"
2015,"PROPELLANT",1,"1"
2016,"PROPELLANT",3,"3"
2017,"PROPELLANT",2,"2"
2018,"PROPELLANT",1,"1"
2019,"PROPELLANT",5,"5"
2020,"PROPELLANT",1,"1"
2021,"PROPELLANT",3,"3"
2022,"PROPELLANT",2,"2"
2024,"PROPELLANT",1,"1"
2003,"QUANTUM CASCADE LASER",1,"1"
2010,"QUANTUM CASCADE LASER",3,"3"
2011,"QUANTUM CASCADE LASER",1,"1"
2013,"QUANTUM CASCADE LASER",1,"1"
2015,"QUANTUM CASCADE LASER",1,"1"
2017,"QUANTUM CASCADE LASER",1,"1"
2018,"QUANTUM CASCADE LASER",3,"3"
2019,"QUANTUM CASCADE LASER",2,"2"
2020,"QUANTUM CASCADE LASER",5,"5"
2021,"QUANTUM CASCADE LASER",3,"3"
2022,"QUANTUM CASCADE LASER",2,"2"
2023,"QUANTUM CASCADE LASER",2,"2"
2004,"RAMAN SPECTROSCOPY",1,"1"
2005,"RAMAN SPECTROSCOPY",2,"2"
2006,"RAMAN SPECTROSCOPY",3,"3"
2007,"RAMAN SPECTROSCOPY",3,"3"
2008,"RAMAN SPECTROSCOPY",3,"3"
2009,"RAMAN SPECTROSCOPY",3,"3"
2011,"RAMAN SPECTROSCOPY",7,"7"
2012,"RAMAN SPECTROSCOPY",4,"4"
2013,"RAMAN SPECTROSCOPY",4,"4"
2014,"RAMAN SPECTROSCOPY",2,"2"
2015,"RAMAN SPECTROSCOPY",6,"6"
2016,"RAMAN SPECTROSCOPY",5,"5"
2017,"RAMAN SPECTROSCOPY",2,"2"
2018,"RAMAN SPECTROSCOPY",2,"2"
2019,"RAMAN SPECTROSCOPY",4,"4"
2020,"RAMAN SPECTROSCOPY",4,"4"
2021,"RAMAN SPECTROSCOPY",6,"6"
2022,"RAMAN SPECTROSCOPY",7,"7"
2023,"RAMAN SPECTROSCOPY",6,"6"
2024,"RAMAN SPECTROSCOPY",11,">9"
2025,"RAMAN SPECTROSCOPY",1,"1"
