"DOI","Link","Abstract","EID"
"10.1016/j.optlaseng.2018.04.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055999109&doi=10.1016%2fj.optlaseng.2018.04.003&partnerID=40&md5=a5202141c5b707663425516efc9ee92d","Laser Doppler vibrometry is a key technology in the field of photomechanics. It allows pointwise noncontact measurements of dynamic effects. In recent years, it has been applied as a sensor in photoacoustic/photothermal spectroscopy to detect hazardous chemicals or explosive substances in an open environment. In photoacoustic spectroscopy, normally the analysis has to be conducted in a sealed space to enable signal detection, either through a high-sensitivity microphone, or a piezo-sensor coupled with a lock-in amplifier. In addition, the requirement for sample preparation prior to analysis is an impediment preventing practical adoption of the technique in real-time, standoff chemical detection deployments in an open environment. The research team has previously demonstrated the feasible use of a laser interferometric technique to detect photo-vibrational signals of trace chemicals because it was excited by an intensity-modulated quantum cascade laser (QCL). In this study, our long distance laser Doppler vibrometer developed in house was demonstrated to be able to detect the vibration amplitude and frequency of trace explosives at long standoff distances of 100 m in an open environment. Three explosives of 10 µg/mm2 concentration were tested, and the photo-vibrational spectrum obtained by scanning the output wavelength of the QCL through the mid-IR range, coincides well with the corresponding spectrum obtained using typical FTIR equipment. The experiment demonstrated that the detection of hazardous chemicals or explosive substances at a safe standoff distance can be realized through a system utilizing capable interferometric sensors like the laser Doppler vibrometer, coupled with a QCL excitation source. © 2018 Elsevier Ltd","2-s2.0-85055999109"
"10.1016/j.snb.2018.02.075","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043387211&doi=10.1016%2fj.snb.2018.02.075&partnerID=40&md5=5e4f296247d7226746ebab541add131b","In this study, 2,4,6-trinitrotoluene (TNT) binding peptide was synthesized and screened for TNT specific detection using surface plasmon resonance (SPR) sensor. The TNT binding peptide was rational design and synthesized through amino acid sequence from complementarity determining region (CDR) in the anti-TNT monoclonal antibody, which was produced from hybridoma cell using TNP-KLH conjugate as antigen. Three TNT binding peptide sequences were obtained from the heavy chain of CDR1 named TNTHCDR1, TNTHCDR2 from CDR2 and TNTHCDR3 from CDR3 of anti-TNT antibody. Screening process of three candidate peptides were carried out by using the SPR sensor with direct determination, which the peptide was directly immobilized on the sensor chip CM7 surface through amine coupling reaction. The results demonstrated that peptide TNTHCDR3 was determined as TNT binding peptide and no non-specific binding was observed. The selectivity of TNT binding peptide TNTHCDR3 was also testified by six kinds of TNT analogues. The results indicated the specific binding between TNT and peptide TNTHCDR3. © 2018 Elsevier B.V.","2-s2.0-85043387211"
"10.1109/ISPCE.2018.8379267","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049883831&doi=10.1109%2fISPCE.2018.8379267&partnerID=40&md5=6e20f333ceb6a955eb90260ed579443c","Military grade energetics are, by design, required to operate under extreme conditions. As such, warheads in a munition must demonstrate a high level of structural integrity in order to ensure safe and reliable operation by the Warfighter. In this example which involved an artillery munition, a systematic analytics-driven approach was executed which synthesized physical test data results with probabilistic analysis, non-destructive evaluation, modeling and simulation, and comprehensive risk analysis tools in order to determine the probability of a catastrophic event. Once the severity, probability of detection, occurrence, were synthesized, a model was built to determine the risk of a catastrophic event during firing which then accounts for defect growth occurring as a result of rough-handling. This comprehensive analysis provided a defensible, credible, and dynamic snapshot of risk while allowing for a transparent assessment of contribution to risk of the various inputs through sensitivity analyses. This paper will illustrate intersection of product safety, reliability, systems-safety policy, and analytics, and highlight the impact of a holistic multidisciplinary approach. The benefits of this rigorous assessment included quantifying risk to the user, supporting effective decision-making, improving resultant safety and reliability of the munition, and supporting triage and prioritization of future Non-Destructive Evaluation (NDE) screening efforts by identifying at-risk subpopulations. © 2018 IEEE.","2-s2.0-85049883831"
"10.1002/prep.201700221","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045935954&doi=10.1002%2fprep.201700221&partnerID=40&md5=1aa6b51a83cc05a26f95c9a2daee66ad","In the present study we carried out a thermodynamic analysis for explosives with micrometer aluminum (Al) powders, and found that the acceleration of Al powders and heat exchange between Al powders and the detonation products may have a significant influence on the detonation velocity. Relying on velocity disequilibrium between the two phases at the C−J plane and heat absorption of inert Al powders in the detonation zone, this paper has introduced a new method to study the detonation velocity of explosives with micrometer Al additives. The method is a closed system of algebraic equations and the detonation velocity can be solved efficiently by numerical codes. The detonation velocities predicted by the new method are in excellent agreement with experimental data of RDX-, HMX-, NM- and TNT-based aluminized explosives, and the heat exchange has been proved significant on the detonation velocity, while the acceleration of Al powders is of little effect. © 2018 Wiley-VCH Verlag GmbH & Co. KGaA, Weinheim","2-s2.0-85045935954"
"10.1016/j.combustflame.2018.06.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048947933&doi=10.1016%2fj.combustflame.2018.06.002&partnerID=40&md5=09f8c9d320a9e39559e398322413bf67","We describe the details of an unconfined insensitive high explosive (PBX 9502) circular arc section experiment, in which, after a transient period, a detonation sweeps around the arc with constant angular speed. The arc section is sufficiently wide that the flow along the centerline of the arc section remains two-dimensional. Data includes time-of-arrival diagnostics of the detonation along the centerline inner and outer arc surfaces, which is used to obtain the angular speed of the steadily rotating detonation. We also obtain the lead shock shape of the detonation as it sweeps around the arc. Reactive burn model simulations of the PBX 9502 arc experiment are then conducted to establish the structure of the detonation driving zone, i.e. the region enclosed between the detonation shock and flow sonic locus (in the frame of the steady rotating detonation). It is only the energy released in this zone which determines the speed at which the steady detonation sweeps around the arc. We show that the sonic flow locus of the detonation driving zone largely lies at the end of, or within, the fast reaction stage of the PBX 9502 detonation, with the largest section of the detonation driving zone lying close to the inner arc surface. We also demonstrate that the reactive burn model provides a good prediction of both the angular speed of the detonation wave and the curved detonation front shape. © 2018 The Combustion Institute","2-s2.0-85048947933"
"10.1109/DTIP.2018.8394241","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050223503&doi=10.1109%2fDTIP.2018.8394241&partnerID=40&md5=c1a7a1c5efa34ec8b09d1c9975b8ab6f","Since the preparation of TNT is always proceed in acid solution, it is very difficult to detect TNT accurately in its production stage. TNT sensor which can work in sulfuric acid solution will be very helpful. This paper presents a SiNWs-FET based TNT sensor which can detect TNT in sulfuric acid in fast response time. The detection mechanism is based on the fact that TNT molecules can selectively bond to the amino group of nanowires, which act as grid elements and modulate the conductance of the silicon nanowires, leading to the variation of SiNWs-FET drain-source current. Our SiNWs-FET were fabricated on a (111) silicon-on-insulator (SOI) wafer using controllable silicon anisotropy etching and self-limiting oxidation. Oxygen plasma and 3-aminopropyltriethoxysilane (APTES) were employed to modify the silicon nanowires with hydroxy and amino group respectively. In aqueous solution with 0.1% dimethyl sulfoxide (DMSO) and sulfuric acid solutions, the SiNWs-FET demonstrated the high sensitive detection to TNT. These experimental results just show that the SiNWs-FET can work stably and reliably in some harsh environment even in high concentration of sulfuric acid. © 2018 IEEE.","2-s2.0-85050223503"
"10.1063/1.5044899","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049771283&doi=10.1063%2f1.5044899&partnerID=40&md5=818840d063d1b5da02b9c5d6fed43c85","To better understand how solid carbon forms and evolves during detonation, we have prepared Composition B-3 (Comp B) with 13C and 15N-labeled 1,3,5-trinitro-1,3,5-triazacyclohexane (RDX) and 2,4,6-trinitrotoluene (TNT) in order to trace the formation of soot from the carbon and nitrogen atoms in these explosives. Isotope-labeling of explosives has been performed in the recent past for a variety of reasons, including environmental remediation and reaction mechanism studies. Because it is expensive and time consuming to prepare these materials, and our detection equipment only requires trace amounts of isotopes, we have prepared fully-labeled materials and substituted them into unlabeled RDX and TNT at less than the 1% level. We will discuss the preparation and full characterization of this labeled Comp B, the detonation tests performed, along with the results of the post-detonation soot analysis. Various detonation models predict differing amounts and forms of carbon and nitrogen; these isotopically-labeled precursors have allowed these models to be tested. © 2018 Author(s).","2-s2.0-85049771283"
"10.1117/12.2307261","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048058204&doi=10.1117%2f12.2307261&partnerID=40&md5=6a2be5396a648dc7d059323e7c33ad01","The identification followed by avoidance or removal of explosive hazards in past and/or present conflict zones is a serious threat for both civilian and military personnel. This is a challenging task as extreme variability exists with respect to the objects, their environment and emplacement context. A goal is the development of automatic, or human-in-the-loop, sensor technologies that leverage engineering theories like signal processing, data fusion and machine learning. Herein, we explore the detection of buried explosive hazards (BEHs) in handheld ground penetrating radar (HH-GPR) via convolutional neural networks (CNNs). In particular, we investigate the potential for generative adversarial networks (GANs) to impute new data based on limited and class imbalance labeled data. Unsupervised GANs are trained and assessed at a qualitative level and their outputs are explored in different ways to quantitatively help train a CNN classifier. Overall, we found encouraging qualitative results and a list of hurdles that need to be overcome before we anticipate quantitative improvements. © 2018 SPIE.","2-s2.0-85048058204"
"10.1080/07370652.2018.1495276","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049778360&doi=10.1080%2f07370652.2018.1495276&partnerID=40&md5=b4e5e392891fe332de091a53c698de3c","Although numerous methods exist for the theoretical calculation of detonation parameters of explosives, few thermodynamic-hydrodynamic-based theoretical codes take into account particle size. The basis for their computational analysis is primarily focused on the equation of state of the detonation products, heat of formation, and density of the explosive composition. This study utilized regression analysis to model the relationship between the microstructure characteristics and detonation velocity of a heterogeneous high-explosive composition containing cyclotrimethylene-trinitrmaine (RDX). The principal characteristics examined were the average particle size of RDX, amount of HMX impurity within the RDX particles, method of RDX manufacture, and compositional density. Statistical analysis demonstrated the relevancy of the microstructure influence on the detonation velocity of the developed experimental compositions of 73 wt. % solids and 27 wt. % polyurethane binder. An equation is developed that accurately predicts detonation velocity based on average particle size, density, and manufacturing process for RDX. The model underscores the significance of the relationship between the average particle size and detonation velocity. Compositions containing smaller average particle sizes of RDX generate higher detonation velocities. A 100 micron increase in the average particle size was shown to decrease detonation velocity by 161 m/s for the monomodal polyurethane compositions used in this study. The relevance of using statistical models for selecting characteristics that result in optimum explosive performance is addressed. © 2018, © 2018 Taylor & Francis Group, LLC.","2-s2.0-85049778360"
"10.1007/978-3-030-11890-7_28","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061381563&doi=10.1007%2f978-3-030-11890-7_28&partnerID=40&md5=9e51c51409c2681586bd742ece0803c4","In this work a proof of concept for discriminating explosive substances is presented, where a discrimination model for the classification of TNT and gunpowder is developed. An electronic nose was designed for sensing volatile organic compounds present in TNT and gunpowder, and a model that combines Principal Component Analysis and Fisher Discriminant Analysis was built for enhancing class discrimination. The model was tested in two scenarios: discriminating among the two explosive substances and one non-explosive, and discriminating between explosives and non-explosives, obtaining better results in the second case. In order to test model confidence a permutation test was used proving an accuracy of 67% with a p-value <0.01 for the first scenario, and an accuracy of 86.6% for the second one. These results make us think that by enhancing the prototype characteristics in both hardware and software, we would be able to achieve better results. © 2019, Springer Nature Switzerland AG.","2-s2.0-85061381563"
"10.1002/app.46708","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052384769&doi=10.1002%2fapp.46708&partnerID=40&md5=70721b47bbebe8f5864f628360b29e26","A novel amino-functionalized polystyrene copolymer (PS-NH2) was designed and synthesized with styrene and 4-vinylbenzyl amine. Additionally, an amino modified glass (G-NH2) was obtained as a carrier. (PS-NH2/pyrene)/G-NH2 fluorescent nanofibrous membrane [named (PS-NH2/pyrene)/G-NH2] was designed and prepared via electrospinning technique to detect representative saturated nitroaromatic (NAC) explosive vapor. The (PS-NH2/pyrene)/G-NH2 showed highly fluorescence stability in ambient condition and further displayed a high quenching efficiency of 70.9% toward trinitrotoluene (TNT) vapor (∼10 ppb) with an exposure time of 150 s at room temperature. The abundance of amino groups could effectively adsorb NACs and the binding of electron-deficient NACs to the amino groups on the (PS-NH2/pyrene)/G-NH2 surface led to the formation of charge-transfer complexes. The quenching constant (KSV) to TNT was obtained to be 1.07 × 1011 mL/g in gaseous phase with a limit of detection up to 2.76 × 10−13g/mL. Importantly, the (PS-NH2/pyrene)/G-NH2 showed notable selectivity toward TNT and 2,4-dinitrotoluene vapors. Straightforwardly, the colorimetric sensing performance can be visualized by naked eye with a color change for detecting of different vapor phase NACs explosives. © 2018 Wiley Periodicals, Inc. J. Appl. Polym. Sci. 2018, 135, 46708. © 2018 Wiley Periodicals, Inc.","2-s2.0-85052384769"
"10.1016/j.sna.2017.11.037","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042233209&doi=10.1016%2fj.sna.2017.11.037&partnerID=40&md5=d9a14bc00cd3584427c8c44a01a73890","Detection of trace explosive has become an outstanding research activity recently, and there is a demand for fast and reliable detection techniques. In this paper, the detection of trace 2,4-Dinitrotoluene (DNT) as a nitroaromatic explosive based on heat absorption monitoring (HAM) is introduced which employs heat absorption phenomenon during melting process of explosive particles. Thermodynamic analysis shows that the sensitivity of HAM sensor will be enhanced by increasing of heating efficiency; therefore, the sensor has been designed based on suspended-type membrane (STM) micro-hotplate with the small active area and narrow tethers to achieve high heating efficiency. The designed sensor is fabricated by a simple micro-fabrication process using bulk micromachining technology and the electrical and thermal characterization is performed. Experimental results demonstrate that the fabricated HAM sensor is capable of detecting DNT as little as 20 ppb within 72 ms by the applying power of 3.7 mW. Moreover, the fabricated sensor shows higher selectivity to DNT than other explosives when it is regulated to the melting point of DNT, and to detect DNT concentrations above 150ppb, run-to-run repeatability and device-to-device reproducibility are better than 4%–9%. © 2017 Elsevier B.V.","2-s2.0-85042233209"
"10.1016/j.proci.2018.07.069","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050888180&doi=10.1016%2fj.proci.2018.07.069&partnerID=40&md5=c552348856c861514459ee728c53c8bb","A criterion based on chemical explosive mode analysis (CEMA) is proposed to identify different local combustion modes, such as auto-ignition, diffusion-assisted ignition, and local extinction in laminar and turbulent premixed flames. The criterion is employed to distinguish between two different propagation modes of one-dimensional (1-D) freely propagating premixed flames, that is the canonical deflagration wave controlled by heat and species back-diffusion, which features a unique flame speed, and the auto-ignition controlled reaction front propagation, which may feature an arbitrary propagation speed. In the CEMA based diagnostic, the local chemistry and diffusion source terms are projected to the chemical explosive mode (CEM), such that the roles of diffusion and chemistry in the CEM can be quantified and compared for identification of the flame propagation mode. The new criterion is further applied to analyze two-dimensional (2-D) DNS datasets of homogeneous charge compression ignition (HCCI) combustion of n-heptane/air with different levels of thermal stratification. Both flame propagation modes are observed and contribute significantly to the overall flame burning in the case with a high level of thermal stratification, while the flame propagation is found dominated by the auto-ignition mode in the case with a low level of thermal stratification, which agrees with the finding in previous studies. © 2018 The Combustion Institute.","2-s2.0-85050888180"
"10.1021/acssensors.8b01246","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061533416&doi=10.1021%2facssensors.8b01246&partnerID=40&md5=704412bc4519d2fed6ed163f82dbf840","Improved sensing strategies are needed for facile, accurate, and rapid detection of aromatic and nonaromatic explosives. Density functional theory was used to evaluate the relative binding interaction energies between halogen-containing sensor model molecules and nitro-containing explosives. Interaction energies ranged from ?18 to ?14 kJ/mol and highly directional halogen bonding interactions were observed with bond distances ranging between 3.0 and 3.4 Å. In all geometry optimized structures, the sigma-hole of electropositive potential on the halogen aligned with a lone pair of electrons on the nitro-moiety of the explosive. The computational results predict that the strongest interactions will occur with iodine-based sensors as, of all the halogens studied, iodine is the largest, most polarizable halogen with the smallest electronegativity. Based on these promising proof-of-concept results, synthetically accessible sensors were designed using 1,4-dihalobenzene (X = Cl, Br, and I) with and without tetra-fluoro electron withdrawing groups attached to the benzene ring. These sensing molecules were embedded onto single walled carbon nanotubes that were mechanically abraded onto interdigitated array electrodes, and these were used to measure the responses to explosive model compounds cyclohexanone and dimethyl-dinitro-benzene in nitrogen gas. Amperometric current-Time curves for selectors and control molecules, including concentration correlated signal enhancement, as well as response and recovery times, indicate selector responsiveness to these model compounds, with the largest response observed for iodo-substituted sensors. © 2019 American Chemical Society.","2-s2.0-85061533416"
"10.1016/j.rsase.2018.10.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056197233&doi=10.1016%2fj.rsase.2018.10.016&partnerID=40&md5=02d4896a6906a819e1599d404f189340","The recent development of hyperspectral imaging and pattern recognition can find wide applications in recognition of explosive materials. This study reports on novel technique for remote sensing of explosive material using hyperspectral imaging. Common explosive materials including TNT, RDX, and HMX were illuminated with multi-spectral line sources at 457, 488, and 514 nm with energy 10 mW. Furthermore, mercury lamp was employed to represent the outdoor environment. The reflected and emitted light of each tested explosive material was collected using hyperspectal camera to generate cubic images. The variation of reflected energy as function of wavelength was employed to generate characteristic spectrum of each explosive material. This approach offered standoff imaging of all concealed explosive materials at 569.6, 641.2, and 743 nm. Nitramine explosives (RDX and HMX) were distinguished from TNT at 395.5, and 626.2 nm. HMX was distinguished from RDX at 771 nm. A novel digital signal processing algorithm was employed for TNT recognition through normalization of reflectance spectral images with subsequent subtraction. Where, spectral image in UV band (395.52 nm) was subtracted from spectral image in visible band (569.6 nm). This novel approach offered discrimination of TNT from all other explosive materials. Edge detection and noise removal was performed using two-D Hilbert transform. In conclusion, we report on novel, non-invasive, non-contact technique for remote recognition of hidden explosive material. © 2018 Elsevier B.V.","2-s2.0-85056197233"
"10.1117/12.2325305","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057384145&doi=10.1117%2f12.2325305&partnerID=40&md5=c35a6ac9be43badb6e7c60d7cea52da1","Tougher security requirements and an increasing number of terror attacks have led to rapid advances in the field of explosive detection in the past few years. Detection systems have to be tested and validated with realistic samples and amounts as early as possible during the development. However, at present, well defined and homogeneous test materials which are a crucial requirement for development and validation of trace detection systems are not available. Existing preparation methods of reference samples, such as drop-And-dry (drop casting) methods, present a range of variability and reproducibility issues, including inhomogeneous sample coverage and material waste. Especially for the preparation of samples for optical stand-off technologies the drop-on-demand and inkjet printing technology could be a promising method of producing standardized chemically contaminated test materials with high accuracy, precision, scalability, and flexibility to allow for the inexpensive, high-Throughput production. Test samples with contaminations ranging from nanogrammes to microgrammes have been prepared and analysed over several weeks of storage. The influence of plot parameters on the morphology and durability of printed samples of various common explosives have been investigated on different substrates. HPLC measurements were made to quantitatively evaluate the durability of printed samples. The morphology of the test samples was additionally characterized by optical microscopy and confocal Raman-microscopy. Besides the occurrence of polymorphic phase changes, described in literature for low concentrated drop-on-demand samples of RDX, we observed changes in sample distribution by recrystallization of some explosives in the printed samples. This paper focuses on the optimization of methods for the preparation of test samples and on the analysis especially concerning the effect of polymorphic phase changes caused by inkjet printing of samples. © 2018 SPIE.","2-s2.0-85057384145"
"10.1177/0003702818792289","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052603397&doi=10.1177%2f0003702818792289&partnerID=40&md5=c067991afe34ed8c25216eb0a38d65dd","We demonstrate deep ultraviolet (UV) photoacoustic spectroscopy (PAS) of trace explosives using a sensitive microphone at meter standoff distances. We directly detect 10 µg/cm2 of pentaerythritol tetranitrate (PETN), 2,4,6-trinitrotoluene (TNT), and ammonium nitrate (AN) with 1 s accumulations from a 3 m standoff distance. Large PAS signals for standoff detection are achieved by exciting into the absorption bands of the explosives with a 213 nm laser. We also investigate the impact of the deep UV photochemistry of AN on the PAS signal strength and stability. We find that production of gaseous species during photolysis of AN enhances the PAS signal strength. This deep UV photochemistry can, however, limit the PAS signal lifetimes when detecting trace quantities. © The Author(s) 2018.","2-s2.0-85052603397"
"10.1002/prep.201800142","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053418793&doi=10.1002%2fprep.201800142&partnerID=40&md5=0ecbf26920fa49d9c371add254ce408c","This work present experimental results of PETN ignition and of numerical simulations of PETN, RDX, HMX, and TATB ignition by a copper oxide (CuO) film heated using a millisecond fiber laser YLS-150. It was established that the dynamic ignition threshold of organic explosive materials (EM) in a three-layer system (glass – CuO – EM) by a laser pulse has a minimum at the CuO film thickness of 12um. The density of the critical ignition energy of EM is increasing in the sequence of PETN, RDX, HMX, and TATB with PETN having the smallest and TATB having the highest density of the critical ignition energy. © 2018 Wiley-VCH Verlag GmbH & Co. KGaA, Weinheim","2-s2.0-85053418793"
"10.1117/12.2304002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049208985&doi=10.1117%2f12.2304002&partnerID=40&md5=2e767d5500fec773eafddbdc52bbb7c1","We are developing a stand-off technique for the detection of trace amounts of explosive materials. The motivation behind this work is to prevent loss of life and injury to military and civilian personal by detecting threats at distance. The matured technique will allow for the facile identification of possible threats with minimum user effort and enough time to take appropriate action. This manuscript illustrates the results from our infrared backscatter imaging spectroscopy mobile stand-off method to detect trace amounts of explosive materials under laboratory conditions. The described technique uses tunable quantum cascade lasers, with full spectral coverage from 6-11 μm, to illuminate a target and an infrared focal plane array to collect the backscattered signal into hyperspectral images cubes. The quantum cascade lasers are operated under eye safe levels which allows for safe and stealthy probing of objects, vehicles, and even people. Experiments are performed on tilted substrates to simulate real world conditions where it is unlikely to collect the specular reflections. The collected hyperspectral image cubes contains spectral, spatial, and temporal information that can be fed to a detection algorithm. © 2018 SPIE.","2-s2.0-85049208985"
"10.1016/j.jchas.2018.09.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055413744&doi=10.1016%2fj.jchas.2018.09.005&partnerID=40&md5=ff43322b415908d3c33474a02b535b01","General safety regulations need to follow a ‘one size fits all’ model, which may lead them to inadequately address challenges posed by different individual use scenarios. Hence, the regulatory requirements are best regarded as an essential minimum level of safety; further improvement essential. Discussed here is a model for developing an explosive precursor safety system. With the Singapore legal requirements for an explosive precursor as the minimum, the Deming Cycle for continuous improvement was used to develop a fully mature safety program, across two Plan-Do-Check-Act cycles that incorporated feedback and observation of continuous practice. © 2018 Division of Chemical Health and Safety of the American Chemical Society","2-s2.0-85055413744"
"10.1016/j.combustflame.2017.11.017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037654107&doi=10.1016%2fj.combustflame.2017.11.017&partnerID=40&md5=6e47f82687e971fe64d34c9d28648b09","An analysis is put forth that relates explosive properties including microstructure, temperature, and chemistry to explosive ignition and sensitivity. Unlike approaches that focus only on elucidating mesoscopic mechanisms important to ignition, the present analysis seeks a methodology directly applicable to continuum explosive burn models. Because the Scaled Uniform Reactive Front (SURF) burn model has a microstructural basis, it is chosen as the starting point of the present analysis. To build upon the SURF framework, a literal translation is performed of the high-level conceptual notions for which SURF is based, to concrete ignition–combustion parameters, a statistical description of the microstructure, and other thermo-chemical data acquired by non-shock experiments. The analysis requires a void volume fraction distribution acquired from ultra-small angle neutron scattering (USANS). The shock response of PBX 9502 is used to illustrate the theory. While the analysis requires calibration to a shock experiment (the pop plot, for example), the results are a self-consistent set of realistic physical quantities that contribute to the shock initiation process including, initial temperature, chemical kinetics, a statistical description of the microstructure, and the hot spot size, spacing, and temperature. The utility of having a mesoscale based theory is that once the critical hot spot temperature, as a function of shock pressure, is known for a given explosive and initial porosity distribution, the entire set of meso- and macro-scale results, including the pop plot can be calculated for any other porosity. Thus, one can understand changes in sensitivity at different densities (void size distributions), relying only on the assumption that the hot spot temperature curve would not differ significantly if the morphology of the hots spots were similar. Another important utility of the present analysis is to address the question of the role of initial temperature on the observed shock sensitivity of PBX 9502 and other explosives. © 2017 The Combustion Institute","2-s2.0-85037654107"
"10.1016/j.sna.2018.09.033","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053447716&doi=10.1016%2fj.sna.2018.09.033&partnerID=40&md5=2d02752cf96124d798425887524e5dfa","A room temperature hydrogen peroxide (H2O2) chemiresistive sensor by employing 3D graphene aerogels is presented in this report. Cost effective one-step hydrothermal method was adopted for the synthesis of perforated 3D Gr-aerogels. For structural and morphological investigations, the synthesized samples were comprehensively characterized using X ray diffraction (XRD), Fourier transform infra-red spectroscopy (FTIR), Raman microscopy, scanning electron microscopy (SEM) and Transmission electron microscopy (TEM) techniques. Brunauer Emmet Teller (BET) studies were carried out for in-depth surface and textural analysis of porous graphene sheets. For H2O2 sensing properties, sensors were fabricated out of synthesized 3D networked graphene nanostructures. Together with, the sensing mechanism had been explained on the basis of change in electrical resistance of synthesized Gr aerogels owing to mutual charge transfer effects between H2O2 and graphene aerogels. According to sensing results, 3D Gr-185 sensor has demonstrated the enhanced sensitivity-selectivity towards H2O2 at room temperature. This enhanced sensor response in Gr-185 has been accredited to presence of active sites of π electrons of aromatic rings, enlarged sp2 domain size, hole-edge functionalities and combined effects of its high specific surface area, porosity and surface roughness. © 2018 Elsevier B.V.","2-s2.0-85053447716"
"10.1117/12.2305711","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050684819&doi=10.1117%2f12.2305711&partnerID=40&md5=f93ff884a685f17634f60b84beca05d8","Here we report our recent achievements towards a compact, portable, handheld device for contactless real-time detection and identification of explosives and hazardous substances via reflectance spectroscopy in the 7.5 μm - 10 μm spectral region. The mid-IR spectroscopic measurement principle relies on selective illumination of the target using broadly tunable external cavity quantum cascade lasers (EC-QCLs). A resonant micro-opto-electro-mechanical systems (MOEMS) grating enables fast wavelength tuning in the external cavity, allowing the full spectral scan to be completed in <1 ms. The diffusely backscattered light's intensity dependence on illumination wavelength provides spectroscopic information to identify threat compounds via our spectral database, containing a large number of materials relevant in a security context. We present a handheld portable, albeit tethered, device capable of real-time identification of hazardous substances at a range of 1 m. We will outline future improvements to increase the system's usability, such as integrated computing power, automated focusing to that allow use over a range of detection distances and spatial scanning for background subtraction. © 2018 SPIE.","2-s2.0-85050684819"
"10.1002/slct.201702872","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044279740&doi=10.1002%2fslct.201702872&partnerID=40&md5=f4f6232d025e042601947095123f5be1","Powder sample of a terbium based metal-organic complex (MOC) [Tb2(pydcH)6]⋅3H2O {H2pydc= 2,6-Pyridinedicarboxylic acid}, 1, were synthesized by simple solvent evaporation method in water medium. Powder X-ray diffraction data of complex 1 confirmed a molecular complex of tricapped trigonal prismatic Tb3+ ion with a free carboxylic acid site of each H2pydc ligands by comparing with the single crystal X-ray diffraction data of isomorphous europium based compound, [Eu2(pydcH)6]⋅3H2O. Compound 1 showed very strong visible green luminescence which was sensitive towards nitro explosives; and interestingly, the sensitivity was dependent on the solvent used. The luminescence was emitted by ligand sensitized Tb metal centre of compound 1 and was quenched so quickly and efficiently that an instant colour change from visible green to colourless was observed by naked eye. The experiments were done for the detection of nitro-explosive materials such as 2,4,6-trinitrophenol (TNP), 2,4-dinitrophenol (2,4-DNP), 2,4-dinitro toluene (DNT), 1,3-dinitro benzene (DNB), 4-nitrotoluene (NT) and nitro benzene (NB) in water (H2O), methanol (MeOH), acetonitrile (CH3CN), and tetrahydrofuran (THF) solvents. Mechanism of the luminescence quenching behaviour in different solvents was successfully explained by combined effect of resonance energy transfer, absorption of excitation light and the possibility of electron transfer. Experimental results were also supported by DFT calculations. © 2018 Wiley-VCH Verlag GmbH & Co. KGaA, Weinheim","2-s2.0-85044279740"
