"DOI","Link","Abstract","EID"
"10.1002/prep.201800093","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059888363&doi=10.1002%2fprep.201800093&partnerID=40&md5=f767ed84e1fe9f7a5cec0acaeaedf6c9","This paper aims to improve the understanding of how the aluminum reaction rate affects the damage effect and energy output of RDX-based aluminized explosives in concrete. A calculation method for the dynamic response of concrete and energy output of RDX-based aluminized explosive is proposed based on the time-dependent Jones-Wilkins-Lee equation of state (JWL-EOS), cavity expansion model and energy partition theory, which is in turn verified through experiments with 70 g RDX/Al/wax (65 %/30 %/5 %) charge embedded in concrete. Based on the proposed method, the dynamic response of concrete and energy output of RDX/Al/wax with four different aluminum reaction rates were calculated. The results indicate a positive correlation between the crushed region radius and the aluminum reaction rate, and that the cracked region radius is inversely proportional to the aluminum reaction rate. For the energy output of RDX/Al/wax, the shock wave energy grows with increasing aluminum reaction rate, while the detonation products expansion energy increases and then drops with rising aluminum reaction rate, peaking at 2.37 MJ/kg when the Al reaction rate constant M=0.02. The calculation method presented in this paper are of great significance for investigating and improving the performance of RDX-based aluminized explosives in concrete. © 2019 Wiley-VCH Verlag GmbH & Co. KGaA, Weinheim","2-s2.0-85059888363"
"10.1016/j.combustflame.2018.09.020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054434943&doi=10.1016%2fj.combustflame.2018.09.020&partnerID=40&md5=b9b5eba23c25e54477d17061b814318f","We have used several configurations of the Sandia Instrumented Thermal Ignition (SITI) experiment to develop a pressure-dependent, four-step ignition model for a plastic bonded explosive (PBX 9407) consisting of 94 wt.% RDX (hexahydro-1,3,5-trinitro-1,3,5-triazine), and a 6 wt.% VCTFE binder (vinyl chloride/chlorotrifluoroethylene copolymer). The four steps include desorption of water, decomposition of RDX to form equilibrium products, pressure-dependent decomposition of RDX forming equilibrium products, and decomposition of the binder to form hydrogen chloride and a nonvolatile residue (NVR). We address drying, binder decomposition, and decomposition of the RDX component from the pristine state through the melt and into ignition. We used Latin Hypercube Sampling (LHS) of the parameters to determine the sensitivity of the model to variation in the parameters. We also successfully validated the model using one-dimensional time-to-explosion (ODTX and P-ODTX) data from a different laboratory. Our SITI test matrix included 1) different densities ranging from 0.7 to 1.63 g/cm3, 2) free gas volumes ranging from 1.2 to 38 cm3, and 3) boundary temperatures ranging from 170 to 190 °C. We measured internal temperatures using embedded thermocouples at various radial locations as well as pressure using tubing that was connected from the free gas volume (ullage) to a pressure gauge. We also measured gas flow from our vented experiments. A borescope was included to obtain in situ video during some SITI experiments. We observed significant changes in the explosive volume prior to ignition. Our model, in conjunction with data observations, imply that internal accumulation of decomposition gases in high density PBX 9407 (90% of the theoretical maximum density) can contribute to significant strain whether or not the experiment is vented or sealed. © 2018","2-s2.0-85054434943"
"10.1016/j.combustflame.2018.05.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047365878&doi=10.1016%2fj.combustflame.2018.05.009&partnerID=40&md5=89370f8de208dab4717f7dbb8bf4a5e3","The detonation failure process, specifically where a transient reaction occurs in an overdriven explosive due to a sub-critical charge diameter, has remained relatively unexplored, particularly regarding its relationship to shock initiation mechanisms. Detonation failure, here defined as a weakly supported shock wave traveling with a decaying velocity, of aluminized ammonium nitrate (AN/Al) was considered to investigate the relationship between the detonation failure process and shock sensitivity. Previous work has shown that the Al additive particle size alters the failure diameter, a measure of shock sensitivity, of AN/Al. Microwave interferometry was used to measure the transient shock wave velocity in the explosive system, which was lightly confined at a diameter below its critical diameter, in response to an overdriven shock insult in a small-scale experiment. An array of mixture ratios and particle size distributions of the explosive system was used to vary the sensitivity of the explosive and to facilitate exploration of the relationship between the shock velocity decay rate, initiation mechanisms, and large-scale shock sensitivity. Resulting shock velocity profiles in AN/Al indicate that micron-sized and larger Al particles can contribute to the detonation process. It is concluded that the rate at which the transient shock velocity approaches that of a compressive wave with no supporting reaction corresponds to the relative shock sensitivity of the system; it is therefore proposed that the measured shock velocity decay rate of an overdriven sub-critical diameter charge of AN/Al reveals quantifiable information about the relative shock sensitivity of a large-scale charge. © 2018 The Combustion Institute","2-s2.0-85047365878"
"10.1016/B978-0-12-813908-0.00002-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081589320&doi=10.1016%2fB978-0-12-813908-0.00002-2&partnerID=40&md5=429d5948c3b45e5575e30162801999e1","A significant amount of remarkable research and development has been made in nanoenergetic materials. It is thus an opportune moment to review the progress of this kind of nanomaterial since the rise of nanotechnology in the 1990s. Nanotechnology has proved to be a remarkable and indispensable strategy to achieve high-performance nanomaterials for applications. This chapter provides an overview of the main developments of the three types of nanoexplosives (nano-individual explosives, nanocomposites, and nano-cocrystals) from preparation and characterization of properties, using a comparison of different approaches for preparing nanoexplosives. Attention is also paid to the relationships between particle size at the nanoscale and performance. Finally, research challenges and future trends are also discussed. The information in this chapter should serve as a source of reference not only for researchers who are already active in the nanoenergetic material field, but also for new researchers starting or contemplating exploiting novel nanoexplosives based on this nanotechnology. © 2019 Elsevier Inc. All rights reserved..","2-s2.0-85081589320"
"10.1016/j.talanta.2017.05.066","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020039731&doi=10.1016%2fj.talanta.2017.05.066&partnerID=40&md5=19f1e12294c9c96b06122ab12b137fab","Calcium ammonium nitrate (CAN) is a widely available fertilizer composed of ammonium nitrate (AN) mixed with some form of calcium carbonate such as limestone or dolomite. CAN is also frequently used to make homemade explosives. The potential of using elemental profiling and chemometrics to match both pristine and reprocessed CAN fertilizers to their factories of origin for use in future forensic investigations was examined. Inductively coupled plasma-mass spectrometry (ICP-MS) was used to determine the concentrations of 64 elements in 125 samples from 11 CAN stocks from 6 different CAN factories. Using Fisher ratio and degree-of-class-separation, the elements Na, V, Mn, Cu, Ga, Sr, Ba and U were selected for classification of the CAN samples into 5 factory groups; one group was two factories from the same fertilizer company. Partial least squares discriminant analysis (PLSDA) was used to develop a classification model which was tested on a separate set of samples. The test set included samples that were analyzed at a different time period and samples from factory stocks that were not part of the training set. For pristine CAN samples, i.e., unadulterated prills, 73% of the test samples were matched to their correct factory group with the remaining 27% undetermined using strict classification. The same PLSDA model was used to correctly match all CAN samples that were reprocessed by mixing with powdered sugar. For CAN samples that were reprocessed by mixing with aluminum or by extraction of AN with tap or bottled water, correct classification was observed for one factory group, but source matching was confounded with adulterant interference for two other factories. The elemental signatures of the water-insoluble (calcium carbonate) portions of CAN provided a greater degree of discrimination between factories than the water-soluble portions of CAN. In summary, this work illustrates the strong potential for matching unadulterated CAN fertilizer samples to their manufacturing facility using elemental profiling and chemometrics. The effectiveness of this method for source determination of reprocessed CAN is dependent on how much an adulterant alters the recovered elemental profile of CAN. © 2017 Elsevier B.V.","2-s2.0-85020039731"
"10.1016/j.jhazmat.2017.08.055","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028462247&doi=10.1016%2fj.jhazmat.2017.08.055&partnerID=40&md5=1da03d15261e863ee0f92338d82b6ccf","MgH2, Mg2NiH4, and Mg2CuH3 were prepared, and their structure and hydrogen storage properties were determined through X-ray photoelectron spectroscopy and thermal analyzer. The effects of MgH2, Mg2NiH4, and Mg2CuH3 on the thermal decomposition, burning rate, and explosive heat of ammonium perchlorate-based composite solid propellant were subsequently studied. Results indicated that MgH2, Mg2NiH4, and Mg2CuH3 can decrease the thermal decomposition peak temperature and increase the total released heat of decomposition. These compounds can improve the effect of thermal decomposition of the propellant. The burning rates of the propellant increased using Mg-based hydrogen storage materials as promoter. The burning rates of the propellant also increased using MgH2 instead of Al in the propellant, but its explosive heat was not enlarged. Nonetheless, the combustion heat of MgH2 was higher than that of Al. A possible mechanism was thus proposed. © 2017","2-s2.0-85028462247"
"10.1134/S1990793117050190","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034614264&doi=10.1134%2fS1990793117050190&partnerID=40&md5=f666fe08fbe30d7ddc2601e58d3ed087","The physical principles and most effective modern technologies for detecting and identifying explosive agents and devices and the analytical potential of these technologies were considered to solve the problems of antiterrorist security and countermeasures against terrorist attacks using explosive devices based on explosive agents. Particular attention was paid to the possibility of detecting explosive agents and devices, in particular, during automated control at the entrance to airports, railway stations, and various institutions and organizations and security check of suspicious persons, luggage inspection, etc. An analysis of the possibilities for identifying explosive agents and devices can evidently create conditions for expanding the existing technologies or combining them with new technologies for detecting not only various types of explosives, but also narcotic drugs, firearms, cold weapons, radioactive substances, poisonous substances, highly toxic substances, biological agents, etc. © 2017, Pleiades Publishing, Ltd.","2-s2.0-85034614264"
"10.1186/s11671-018-2803-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058132831&doi=10.1186%2fs11671-018-2803-z&partnerID=40&md5=56f7c2c84f90e5f2caaf69445fffcfa3","To improve the safety of ammonium nitrate explosives, the melamine urea-formaldehyde resin (MUF resin) was selected for the preparation of three typical nitramine explosives (cyclotetramethylenetetranitramine, HMX; cryclo-trimethylenetrinitramine, RDX; and hexanitrohexaazaisowurtzitane, CL-20) based green polymer-bonded explosives (GPBXs) via interfacial polymerization. Meanwhile, the corresponding composite particles prepared by physical mixing and drying bath methods were studied and compared. The particle morphology, crystal structure, thermal stability, and safety performance of the resultant composite particles were characterized by scanning electron microscopy (SEM), powder X-ray diffraction (XRD), Fourier transform infrared (FT-IR) spectra, differential scanning calorimeter (DSC), and impact sensitivity test, respectively. SEM results showed that MUF was successfully coated on the surface of the three explosives, and different composite particles prepared by the same method have their own unique characteristics. Such effect is attributed to the resin’s ability to isolate and buffer external stimuli. It is obvious that the interfacial polymerization is an effective desensitization technique to prepare core-shell composite particles for explosives. © 2018, The Author(s).","2-s2.0-85058132831"
"10.1016/j.ceramint.2014.12.135","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922736574&doi=10.1016%2fj.ceramint.2014.12.135&partnerID=40&md5=00e2e896bf700bffe0ca0ae413058ee5","α-Fe2O3 Micro-/Nanorods were synthesized via a co-precipitation method at room temperature. The obtained products were characterized by XRD, SEM, and BET techniques. XRD analysis showed the formation of α-Fe2O3 Micro-/Nanorods. The nitrobenzene sensing of α-Fe2O3 Micro-/Nanorods-modified glassy carbon (GC) electrode was characterized using a cyclic voltammetric (CV) electrochemical technique. The CV curves exhibited redox peaks with a detection limit of 30.4 ppb. Ip was found to be linearly co-related to nitrobenzene (NB) concentration (R2=0.9916). A substantial enhancement in cathodic peak current (C1), and sensitivity (∼446 nA/μM) was observed for the α-Fe2O3 Micro-/Nanorods-modified GC electrode than those of bare electrodes. © 2014 Elsevier Ltd and Techna Group S.r.l. All rights reserved.","2-s2.0-84922736574"
"10.1016/j.jclepro.2014.11.027","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84918816164&doi=10.1016%2fj.jclepro.2014.11.027&partnerID=40&md5=b9eb607438e443202907511451359271","To reduce the environmental impacts of civil explosive production, it is essential to adopt a life-cycle perspective. The main goal of this article is to present a comprehensive Life-Cycle Assessment of civil explosive production and assess the environmental impacts of five alternative explosive compositions in order to identify the compositions with lower impacts and opportunities for improvement. A detailed inventory was implemented, based on data collected from a specific European company. Three complementary Life-Cycle Impact Assessment (LCIA) methods were used to assess primary energy, six environmental impacts (CML method) and three toxicity impacts (USEtox method). The results obtained with the CML and USEtox were compared with a recent LCIA method (ReCiPe), aiming at improving the robustness of our conclusions and understanding the differences between LCIA methods. The results showed that the main contributor for the ten impact categories is the emulsion explosive composition, mainly due to ammonium nitrate production. The comparison of five alternative emulsion explosive compositions showed that the inclusion of sodium nitrate leads to a reduction in impacts. A contribution analysis carried out with ReCiPe provided similar conclusions with those calculated with CML; however ReCiPe and USEtox calculated different toxicology impacts, due to different substances coverage and characterization factors. © 2014 Elsevier Ltd. All rights reserved.","2-s2.0-84918816164"
"10.1016/j.talanta.2014.12.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921632712&doi=10.1016%2fj.talanta.2014.12.001&partnerID=40&md5=4a6c3a3f8f573b7c80edafe5ba59c58b","Data fusion is the process of combining data gathered from two or more sensors to produce a more specific, comprehensive and unified dataset of the inspected target. On this basis, much has been said about the possible benefits resulting from the use of molecular and atomic information for the detection of explosives. The orthogonal nature of the spectral and compositional information provided by Raman spectroscopy and laser-induced breakdown spectroscopy (LIBS) makes them suitable candidates for an optimal combination of their data, thus achieving inferences that are not feasible using a single sensor. The present manuscript evaluates several architectures for the combination of spectral outputs from these two sensors in order to compare the benefits and drawbacks of data fusion for improving the overall identification performance. From the simple assembling (concatenation or addition) of Raman and LIBS spectra to signals' processing on the basis of linear algebra (either the outer product or the outer sum), different identification patterns of several compounds (explosives, potential confusants and supports) have been built. The efficiency on target differentiation by using each of the architectures has been evaluated by comparing the identification yield obtained for all the inspected targets from correlation and similarity measurements. Additionally, a specific code integrated by several of these patterns to identify each compound has also been evaluated. This approach permits to obtain a better knowledge about the identity of an interrogated target, mainly in those decisive cases in which LIBS or Raman cannot be effective separately to reach a decision. © 2014 Elsevier B.V. All rights reserved.","2-s2.0-84921632712"
"10.1002/prep.201400203","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032070381&doi=10.1002%2fprep.201400203&partnerID=40&md5=ec6b8437a9a215393b1cb76983d4072e","In order to investigate the effects of binder component on the creep properties of polymer-bonded explosive (PBX), three-point bending creep behaviors of 1,3,5-triamino-2,4,6-trinitrobenzene (TATB)-based PBX and its styrene copolymer modified formulation were studied by dynamic mechanical analyzer. The experimental results showed that owing to the addition of reinforcing agent (styrene copolymer) with high glass transition temperature and high mechanical strength, the creep resistance performance of the modified formulation was improved with reduced creep strain and constant creep rate and prolonged creep failure time. A six-element mechanical model was applied to simulate the creep behaviors of TATB-based PBX and its modified formulation. The constitutive equation of creep curves under different conditions were obtained by nonlinear fit. The predicted theoretical results coincided quite well with the experimental data. © 2015 WILEY-VCH Verlag GmbH and Co. KGaA, Weinheim.","2-s2.0-85032070381"
"10.1109/TMTT.2016.2518159","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956860134&doi=10.1109%2fTMTT.2016.2518159&partnerID=40&md5=15ddc90990f23239656d06a5ac8325d0","Millimeter-wave imaging systems used in airports, government buildings, and other facilities for personnel screening use advanced imaging technology (AIT) to detect explosives and weapons concealed under clothing. Additional information in the imaging data can be applied to identify the composition of the detected objects. The method described here demonstrates that material data in the form of the dielectric constant can be derived from the variation of reflectivity in millimeter waves over a range of frequencies from 18 to 40 GHz. By fitting the reflectivity to an optical model, the thickness and dielectric constant, including attenuation, can be computed. The method is applied to samples of inert substances and a military sheet explosive to show that detected anomalies can be distinguished as distinct materials through their dielectric constants. For absorptive materials, a frequency band of lower frequencies, 2-18 GHz, can be applied to detect the dielectric, as is demonstrated in the case of a commercial explosive. Used with AIT, the technique can facilitate the evaluation of threats at personnel checkpoints. © 1963-2012 IEEE.","2-s2.0-84956860134"
"10.1016/j.comptc.2014.12.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920902149&doi=10.1016%2fj.comptc.2014.12.014&partnerID=40&md5=5904e71c2f14814dd56788346fb21db5","The molecular structures of azole substituted tetrazolo[1,5-. b][1,2,4,5]tetrazine (AsTT) derivatives were designed and fully optimized at the B3PW91/6-31G(d,p) level of theory. Isodesmic reaction was constructed to predict gas phase heat of formation (HOF) and heat of sublimation derived from Politzer approach was used to calculate HOF at condensed phase. The presence of nitrogen-rich AsTT backbone is found promising in increasing the HOF values. Politzer approach also extended to predict the densities of these derivatives from the calculated surface electrostatic properties. Kamlet-Jacobs equations were used to calculate detonation performances based on predicted solid phase heats of formation, densities and gaseous detonation products. The charge distribution on molecular surface and free space per molecule in the unit cell were used to analyze the sensitivity. The explosive power and power index were calculated to assess the potential of designed compounds. According to our calculations, the designed AsTT derivatives possess interesting explosive properties and could be the potential addition in high energy materials (HEMs). © 2014 Elsevier B.V.","2-s2.0-84920902149"
"10.1002/prep.201400247","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924034365&doi=10.1002%2fprep.201400247&partnerID=40&md5=a7f484d6bf3b7d35be27c76dda15bdd1","This paper describes the combustion properties of the amino-substituted guanidinium 4,4′,5,5′-tetranitro-2,2′-biimidazolate (N4BIM) series, including the bis-mono, di and triaminoguanidinium salts. These salts are of interest as propellant ingredient additives, and in particular, the bis-triaminoguanidinium salt of N4BIM displays excellent burn rate and combustion behavior. Our combustion studies have shown that TAGN4-BIM displays a fast burning rate and has the lowest pressure dependence exponent yet measured for a triaminoguanidinium salt. © 2015 Wiley-VCH Verlag GmbH & Co. KGaA.","2-s2.0-84924034365"
"10.1002/prep.201500124","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958850112&doi=10.1002%2fprep.201500124&partnerID=40&md5=6d0041bb3e382c665dbbc0e699efb9cb","Ammonium nitrate (AN), gunpowder (GP), and an ammonium nitrate gunpowder mixture (AN/GP) were studied for impact sensitivity by four laboratories using the drop hammer apparatus. Bruceton and Neyer methods were used as experimental protocols and for data reduction. The results are presented as 50 % probability of reaction (DH50). For AN, the DH50 values are widely varied among the participants, from sensitive to completely insensitive (limit of the equipment), with no real correlation among results. GP and the AN/GP mixture exhibited much more sensitivity overall and were in some cases within statistical values extrapolated from previous studies of RDX. The variability in results for the AN data is attributed to the difficulty in determining a positive reaction event for AN, as detailed by Neyer experiments and photography during positive reactions. Variability in results for the GP and AN/GP mixtures is attributed to equipment environment and detection criteria. This work was performed by the Integrated Data Collection Analysis (IDCA) program, a multi-laboratory effort to standardize safety testing of improvised or homemade explosives funded by the Department of Homeland Security. © 2016 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim.","2-s2.0-84958850112"
"10.1039/c5ce02172c","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973363506&doi=10.1039%2fc5ce02172c&partnerID=40&md5=7a43bb714be71a34e56176961636f9b5","Two novel zinc metal-organic frameworks [Zn3(TPT)2(DMF)2]·0.5HNMe2 (1) and NH2Me2·[Zn(TPT)]·DMF (2) have been synthesized by using Zn(ii) ions and p-terphenyl-3,4′′,5-tricarboxylic acid (H3TPT). The structures of these two MOFs are dependent on the solvents used in the synthetic processes. Compound 1 was synthesized in a mixture of DMF and H2O, while compound 2 was obtained in the presence of DMF and ethanol. The three-dimensional (3D) framework of 1 is constructed by the connection of Zn-carboxylate chains and TPT3- linkers. The structure of 2 can be described as a 3,6-connected network based on the assembly of binuclear zinc clusters and TPT3- ligands. These two MOFs exhibit ligand-based photoluminescence at around 375 nm, as well as high efficiency for the recyclable detection of nitroaromatic explosives. © 2016 The Royal Society of Chemistry.","2-s2.0-84973363506"
"10.1002/prep.201400220","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84932647734&doi=10.1002%2fprep.201400220&partnerID=40&md5=9feb9c2b73c72d0314f730ca9ed26cbc","The targeted high nitrogen energetic material 1-(2H-tetrazol-5-yl)-1,2,4-triazol-5-amine (TzTA) was synthesized from 3-amino-1,2,4-triazole via a two-step procedure using cyanogen bromide and sodium azide. TzTA was prepared in good yields and characterized using analytical (elemental) and spectroscopic (IR, Raman, NMR) techniques. The crystal structure of sulfate salt of the molecule was solved by means of low temperature X-ray crystallography, which showed the co-planarity of the two rings. The sulfate salt of the molecule crystallized in monoclinic system P21/n, with a crystal density of 1.856gâ€‰cm-3. The thermal stability of the molecule was assessed by DSC. The molecule showed excellent thermal stability better than many known nitrogen rich energetic molecules and showed comparable thermal stability with HMX. Non-isothermal kinetics was performed on the molecule to derive the activation energy. Constant volume combustion energy was determined using oxygen bomb calorimeter and back calculated the heat of formation. Preliminary insight on the gas generating capability of the molecule was tested by measuring the dynamic pressure generated inside a closed bomb. Dynamic pressure of an oxygen balanced system (TzTA and ADN) was also measured using the Parr dynamic pressure measurement system. © 2015 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim.","2-s2.0-84932647734"
"10.1007/s10071-015-0894-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944320707&doi=10.1007%2fs10071-015-0894-9&partnerID=40&md5=2f870783e13c96c30d157a6429b83f4c","A critical aspect of canine explosive detection involves the animal’s ability respond to novel, untrained odors based on prior experience with training odors. In the current study, adult Labrador retrievers (N = 15) were initially trained to discriminate between a rewarded odor (vanillin) and an unrewarded odor (ethanol) by manipulating scented objects with their nose in order to receive a food reward using a canine-adapted discrimination training apparatus. All dogs successfully learned this olfactory discrimination task (≥80 % correct in a mean of 296 trials). Next, dogs were trained on an ammonium nitrate (AN, NH4NO3) olfactory discrimination task [acquired in 60–240 trials, with a mean (±SEM) number of trials to criterion of 120.0 ± 15.6] and then tested for their ability to respond to untrained ammonium- and/or nitrate-containing chemicals as well as variants of AN compounds. Dogs did not respond to sodium nitrate or ammonium sulfate compounds at rates significantly higher than chance (58.8 ± 4.5 and 57.7 ± 3.3 % correct, respectively). Transfer performance to fertilizer-grade AN, AN mixed in Iraqi soil, and AN and flaked aluminum was significantly higher than chance (66.7 ± 3.2, 73.3 ± 4.0, 68.9 ± 4.0 % correct, respectively); however, substantial individual differences were observed. Only 53, 60, and 64 % of dogs had a correct response rate with fertilizer-grade AN, AN and Iraqi soil, and AN and flaked aluminum, respectively, that were greater than chance. Our results suggest that dogs do not readily generalize from AN to similar AN-based odorants at reliable levels desired for explosive detection dogs and that performance varies significantly within Labrador retrievers selected for an explosive detection program. © 2015, Springer-Verlag Berlin Heidelberg.","2-s2.0-84944320707"
"10.1016/j.forsciint.2015.12.034","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954304736&doi=10.1016%2fj.forsciint.2015.12.034&partnerID=40&md5=eff721f438de6fd33d2a0c4f72bf4b1b","Gas chromatography-electron ionization-mass spectrometry (GC-EI-MS) and physical characteristics data for 726 smokeless reloading powders were analyzed by pairwise comparisons of samples comprising the same product and different products. Pairwise comparisons were restricted to samples having matching kernel shape, color, presence or absence of a perforation and measurements. Discrete results were analyzed for same and different products having matching chemical composition determined from a list of 13 organic components. A continuous score-based likelihood ratio was determined for same and different product comparisons using the Fisher transform of the Pearson correlation between the total ion spectra of the compared samples. Probability distributions for same product and different product comparisons appeared bimodal and were modeled with kernel density distributions. In the discrete and continuous data comparisons, the likelihood ratios for probabilities conditioned on same shape, color, presence/absence of perforation and size were found to provide relatively limited support for either the proposition of same product or different product. Further restricting the pairwise comparisons to samples belonging to the same cluster, as determined by agglomerative hierarchical cluster analysis, provided probability distributions for same product and different product comparisons that were more normal, but did not improve the resulting likelihood ratios. These results inform the forensic analyst regarding the evidentiary value of database search results and direct comparisons of recovered and control samples of smokeless powders. © 2016 Elsevier Ireland Ltd.","2-s2.0-84954304736"
"10.1016/j.nima.2014.12.032","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939944975&doi=10.1016%2fj.nima.2014.12.032&partnerID=40&md5=0ddf82057e7fb5c70b94c59c629132fc","A system for scanning break-bulk cargo for mobile applications is presented. This combines a 140 kV multi-view, multi-energy X-ray system with 2.5 MeV neutrons. The system uses dual energy X-ray radiography with neutron radiography. The X-ray and neutron systems were designed to be collocated in a mobile environment. Various materials were interrogated with the intent of distinguishing threat materials such as explosives from similar benign materials. In particular, the identification of threats and bengins with nearly identical effective atomic numbers has been demonstrated. © 2014 Elsevier B.V. All rights reserved.","2-s2.0-84939944975"
"10.1063/1.4943034","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960154293&doi=10.1063%2f1.4943034&partnerID=40&md5=60ece7c21d3acb70eab97f96974331ca","The detection of secondary explosive molecules (e.g., ANTA, FOX-7, and CL-20) using Ag decorated ZnO nanostructures as surface enhanced Raman scattering (SERS) probes is demonstrated. ZnO nanostructures were grown on borosilicate glass substrates by rapid thermal oxidation of metallic Zn films at 500 °C. The oxide nanostructures, including nanosheets and nanowires, emerged over the surface of the Zn film leaving behind the metal residue. We demonstrate that SERS measurements with concentrations as low as 10 μM, of the three explosive molecules ANTA, FOX-7, and CL-20 over ZnO/Ag nanostructures, resulted in enhancement factors of ∼107, ∼107, and ∼104, respectively. These measurements validate the high sensitivity of detection of explosive molecules using Ag decorated ZnO nanostructures as SERS substrates. The Zn metal residue and conditions of annealing play an important role in determining the detection sensitivity. © 2016 AIP Publishing LLC.","2-s2.0-84960154293"
"10.1016/j.talanta.2015.05.052","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930937020&doi=10.1016%2fj.talanta.2015.05.052&partnerID=40&md5=3d6d4b4f71268fa6bc3ee78e880f1ec8","Abstract The applicability of acid degradation of organic peroxides into hydrogen peroxide in a pneumatically driven flow injection system with chemiluminescence reaction with luminol and Cu2+ as a catalyst (FIA-CL) was investigated for the fast and sensitive detection of organic peroxide explosives (OPEs). The target OPEs included hexamethylene triperoxide diamine (HMTD), triacetone triperoxide (TATP) and methylethyl ketone peroxide (MEKP). Under optimised conditions maximum degradations of 70% and 54% for TATP and HMTD, respectively were achieved at 162 μL min-1, and 9% degradation for MEKP at 180 μL min-1. Flow rates were precisely controlled in this single source pneumatic pressure driven multi-channel FIA system by model experiments on mixing of easily detectable component solutions. The linear range for detection of TATP, HMTD and H2O2 was 1-200 μM (r2=0.98-0.99) at both flow rates, while that for MEKP was 20-200 μM (r2=0.97) at 180 μL min-1. The detection limits (LODs) obtained were 0.5 μM for TATP, HMTD and H2O2 and 10 μM for MEKP. The detection times varied from 1.5 to 3 min in this FIA-CL system. Whilst the LOD for H2O2 was comparable with those reported by other investigators, the LODs and analysis times for TATP and HMTD were superior, and significantly, this is the first time the detection of MEKP has been reported by FIA-CL. © 2015 Elsevier B.V.","2-s2.0-84930937020"
"10.1039/c5ra20347c","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954289656&doi=10.1039%2fc5ra20347c&partnerID=40&md5=3cb59abbf47c74d63e0973ec02c11eee","Sensitive detection of trace amounts of explosives is significantly imperative in the present scientific world due to security concerns and environmental pollution problems. In this endeavour, carbon and silver nanoparticle impregnated graft polymers of poly(vinylalcohol) and polythiophene are synthesized via a single step free radical polymerization reaction for sensing nitroaromatic compounds via fluorescence measurements. The key role of the conducting nanoparticles is to enhance the π-electron density of the luminescent polymer. These electron rich nanocomposites are successfully utilized for highly selective and ultrasensitive detection of electron deficient nitroaromatic explosives based on a fluorescence quenching method. Quenching efficiencies of the carbon and silver nanocomposites for highly electron deficient picric acid (PA) and 2,4,6-trinitrotoluene (TNT) are found to be 99% and 95% respectively. Mechanistic studies have been further explored in detail and it is observed that in most of the analytes including picric acid, a combination of excited state Forster Resonance Energy Transfer (FRET) and Photoinduced Electron Transfer (PET) leads to quenching of fluorescence. On the other hand, in analytes such as 2,4,6-trinitrotoluene, 1,4-dinitrobenzene and nitrobenzene excited state PET is the only reason behind fluorescence quenching. The detection limits of the carbon and silver nanocomposites are found to be in the nM level. Easy synthesis and scalable production of these materials in bulk quantities ensures their widespread future application in defence and industrial sectors for real time explosive detection. © 2016 The Royal Society of Chemistry.","2-s2.0-84954289656"
